question,extracted_terms
DDOS란? 자바에서 Garbage Collection은 어떻게 동작하나?,bag
경력사항에 대해 자세히 질문하였고 웹 접속에 대해 7레이어에 맞게 설명하라,접속
네트워크에 대한 기본개념을 묻는 질문이 많았습니다.,네트워크
"자기소개 V모델설명 자동화테스트관련,바이러스랑웜바이러스차이,보안관련지식 자바 개발관련",모델
"1. PE 파일 구조에 대해 설명하시오. 2. 방화벽은 몇 계층 장비인지 설명하시오. 3. APT 공격에 대해 설명하시오. 4. A자형 인재란 무엇인지 설명하시오. 채용방식 그룹면접 발표시기 7일 후 ""CERT 인턴 지원하여 서류 통과 후 5:5 면접 진행. 분위기는 다소 무거웠고 20분 정도 소요 됬습니다."" 불합격 보통 도움이 돼요 0","파일, ER"
자기소개서에 썼던 용어 위주로 질문이 들어왔어요. 저는 OWASP Top 10에 관한 질문을 받았고 제가 몇가지 먼저 얘기하고 다 얘기 못한 부분은 다른 지원자 분들이 대답했어요. SQL Injection에 대해 설 명하라는 질문도 있었어요. FTP Active 모드와 Passive 모드의 차이점을 물어보셨어요. 그리고 관제 분야는 꼼꼼한 성격이 좋은지 대범한 성격이 좋다고 생각하는지 물어보셨어요.,SQL
"문제풀이 : CPU 스케줄링을 이용하여 사용자에게 효과적으로 제품을 판매하는 식이었습니다. 도중에 한명의 사용자가 판매를 취소하거나 보류 상태일때 대처방법의 문제였습니다. 면접 질의 응답 : MFC의 약자, 전공 프로젝트 수행시 쓰레드는 몇개 사용?, Standard IO에 관한 질문","사용자, 취소"
"IP 클래스에 대해 자세히 설명하시오. 다이나믹 라우팅이 무엇인가요? 리눅스의 좀비 프로세스가 무엇인가요? 보안 공격 기법 중 ""&&""가 무엇인가요?",프로세스
"보안프로젝트 경험 질문 사용한 프로토콜에 관하여 물어봄 프로젝트 중 맡은 역할에서 코드 설명 ""서류 합격후 1주일 후 면접 15분동안 문제 해결 코딩 문제 푼후 3명씩 들어가서 설명 나름 프리한 분위기에서 면접 진행"" 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  온라인 지원",정보
"경력관련 질문과 알고리즘 손코딩, 사용한 언어에 대해서 특징에 대해서 질문하셨습니다.",알고리즘
"포트폴리오에서 설명한 프로젝트에 대해 설명해주세요. 가상메모리가 무엇인지 설명해보세요. 프로세스와 스레드의 차이점과 특징을 설명해보세요. 프로세스간 통신에 대해서 설명하고 작동원리를 설명해보세요. 3-hand-shaking에 대해 설명해보세요. 네트워크 플래그에 대해 설명해보세요. select에 대해서 설명하고 어떻게 동작한다고 생각하세요? 기억나는 오픈소스는 무엇이었나요? 리눅스에서 부팅과정에 대해서 아는데로 최대한 상세히 설명해보세요. 마지막으로, 좋은 소프트웨어는 무엇이라고 생각하세요?","프로세스, 네트워크, select"
1.알고리즘 사전에 2개중 하나 정해서 풀고 들어감. 손코딩이고 어렵지않음. 2.마지막 공통질문 : 지원한 직무가 아니고 다른직무에배치되어도 상관없나?,알고리즘
"안랩에 입사하고싶은이유는? 현재 IT트랜드는 무엇인가?스택/큐/알고리즘 설계 가장자신있는 언어 는? 채용방식 PT면접, 그룹면접 발표시기 16일 후 ""보안쪽 회사에서 근무하는 것을 최종목표로 지원하게 되었다"" 불합격 보통 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 118 119 120 121 122 신고하기 도움이 돼요 0","알고리즘, 정보, 번호"
"파일 시스템, 지원동기, 마지막하고 싶은 말 물어보셨었음.",파일 시스템
"3way handshake란 무엇입니까? 메모리 릭에 대해 설명하시오 채용방식 스킬테스트, 그룹면접 발표시기 5일 후 ""QA연수생 면접이었고 대상이 졸업생이 아닌 학생을 대상으로 모집을 하였기 때문 에 질문의 난이도가 높지는 않았다 모바일 , 네트워크 , 소프트웨어 파트별로 PM분들이 들어오셔서 면접을 진행하며 처음에는 1분 자기소개를 진행하며 그 후에는 자기소개서와 성적증명서의 경험과 수강한 과목등을 기반으로 질문을한 다"" 합격 긍정적 도움이 돼요 0",네트워크
"자신의 강점은?? 할줄아는 것은? 분석, 프로그래밍 다양함","분석, 로그"
"1차 기술면접으로 경력 사항에 대한 기술면접이 주였습니다. 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  124 125 126 127 128",정보
"isms 인증 컨설팅 해본경험이 있으신데 맡아서 한부분과 어떤식으로 점검을 진행했는가? 그리고 어떤 경우에 힘들었는가, 개인정보보호 대리점 진단경험이있으신데 하루에 몇군대 했고 항목이 무엇무엇 있 었는가",정보
"1. 포트폴리오 질문 (악성코드 분석, DLL 인젝션, PE 구조) 2. 파워포인트를 사용하려고 하는데 파일 실행이 안됩니다. 왜 그런지 보안과 관련해서 말해주세요. 3. OWASP TOP10 에 대해 하나씩만 말해주시고 설명부탁드립니다.(대처방안까지) 4. OSI7계층에 대한 질문 5. DoS 공격중에서 LAND Attack 에 대해 설명해주세요.","분석, 파일"
"자기소개와 지원동기를 함께 표현 OWASP TOP 10 에서 XSS, CSRF 내용 과 차이점 스미싱과 피싱에 관한 질문 랜섬웨어는 알고 있는지? 포트폴리오를 올렸다면 그것에 대한 질문(과정, 개념) 현재 면접관의 컴퓨터가 ping은 안가는데 naver는 접속이 된다. 왜그런가? IDS, IPS에 대한 설명과 차이점 ARP Spoofing에 대한 질문 등등... 1시간 정도 면접을 본 듯 함. 채용방식 그룹면접 발표시기 4일 후 ""서류면접은 안랩 채용 홈페이지에서 함. 판교 사옥으로 면접을 보러 감. 1차 정규직 전환형 청년인턴 면접 - 자기소개 및 지원동기 10%, 기술질문 90%"" 불합격 보통 도움이 돼요 1","표현, 접속"
"면접 시간 1시간 30분 보고서 작성자는 보고서에 대한 준비를 철저히 해야함 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 125 126 127 128 129","정보, 번호"
"Op와 관제 차이 윈도우 시작프로그램 관리 명령어 패킷추적 명령어 지원동기 채용방식 그룹면접 발표시기 7일 후 ""면접분위기는 평범했고 회사건물이 아주 멋졌음. 관제 인턴에 지원"" 대기중 보통 도움이 돼요 0","프로그램, 로그"
"윈도우 시스템 파일은 무엇인가? 프로젝트 경험에 대한 질문 채용방식 그룹면접 발표시기 10일 후 ""It 보안회사에서 일 할 수 있는경험. QA 업무에 대한 경험을 할 수있었다"" 합격 긍정적 도움이 돼요 0",파일
"지원동기, 파일 시스템 관련 질문, 마지막으로 하고싶은 질문",파일 시스템
1. 고객과 문제 발생시에 대한 대처 2. OSI 7계층 3. 네트워크 관련 질문 4. PT발표,네트워크
"7 layer란? 악성코드의 동적분석방법의 사례? 악성코드 감염시 조치 방법에대한 시나리오 채용방식 개인면접 ""1차에선 생각보단 긍정적인 질문들이 많았고 상식선에서의 기술기초에대한 문의 가많은편임 2차에선 자기소개서를바탕으로 인성면접 비슷하게 진행 생각보단 좋은분위기임"" 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 128 129 130 131 132","분석, 정보, 번호"
대학생때 한 일에 대해서 이야기물어보고 각오와 프로그램운영에 대해 몇가지 물어보았습니다,"프로그램, 로그"
"진행해온 프로젝트 위주로 면접 질문을 하였습니다. 모바일 부서임에도 불구하고 네트워크 지식을 물어보고 답하면 그 답 안에서 재질문을 하는 형태로 얼 마나 깊이 있게 알고 있는 지 물었습니다. 채용방식 그룹면접 발표시기 30일 후 ""서류전형 이후 실무진 면접, 임원집 면접으로 이루어집니다."" 합격 보통 도움이 돼요 0",네트워크
"공백기동안 무엇을 하였는지 해외에서 가장 기억에 남는 일 보안정보를 어디서 얻는지 채용방식 그룹면접 발표시기 7일 후 ""1,2차 면접 후 채용형인턴으로 6개월동안 인턴후 정규직전환"" 불합격 보통 도움이 돼요 0",정보
"전공지식에 대해 많이물어봄 안랩의보안프로그램에 대해 아는것이 있는지 질문 채용방식 케이스 면접 발표시기 14일 후 ""연수생 서류전형->면접->연수생활 다대다 면접으로 진행했습니다"" 합격 긍정적 도움이 돼요 0","프로그램, 로그"
"TCP/UDP 차이점에 대해 설명하시오. V3 이외 타 백신을 사용한 경험이 있는가? V3와 비교해서 무엇이 달랐는지 설명하시오. 채용방식 인/적성검사, 케이스 면접 발표시기 30일 후 ""실무 중심 및 인성에 대한 질문이 많았습니다. 네트워크 기본 지식 및 악성코드에 대한 기초 지식이 있는지에 대해 질문을 받았습니다. 또, 경쟁사 제품 사용 경험 유 무 및 V3 와 차이점에 대해 질문을 받았습니다. 네트워크 및 악성코드 기본 지식 그 리고 안랩 제품에 대해 공부하신다면 좋을 것 같습니다."" 합격 보통 도움이 돼요 0",네트워크
"면접 전 20분 동안 문제해결 능력을 보기 위한 문제를 내줌 그리고 전지만한 사이즈에 직접 자필로 문제해결 방법, 프로세스를 적어야함 문제가 답이 없는 문제이기때문에 자신의 프레젠테이션 능력을 활용할것 면접은 대체적으로 이력서 위주로 나오고 기본적인 자료구조, 보안에 관한 질문 및 기술명을 말하고 무 엇인지 대답해달라는 질문 채용방식 PT면접, 그룹면접 ""서류-1차-2차, 대기실에 실무자가 와서 면접자들의 긴장풀어줌 1차에서는 3인 1조로 면접을 봄"" 불합격 긍정적 도움이 돼요 0",프로세스
"자소서 + 작성 설문지 중심으로 질문 왜 이 부문에 지원했는가? 이 직무에서 본인이 남들보다 뛰어나다고 생각하는 경쟁력은 무엇인가? 이 직무에 지원하기 위해 어떻게 준비하고 어떤 것을 경험했는가? 채용방식 인/적성검사, 그룹면접 발표시기 7일 후 ""2014 여름 인턴 면접 1차 면접은 기술면접 - 정보보안 관련된 폭넓은 질문 2차 면접은 지면으된 인성평가와 설문지 작성 후 인성+직무 면접"" 불합격 긍정적 도움이 돼요 0",정보
보안기본질문 - ddos에 대해 알고있는가 / 설명해보시오 네트워크 관련 질문 - vpn에 대해 설명해보시오 학교 프로젝트 간단히 설명 사용하는 언어는? - 사용 언어의 장점을 말해보시오,네트워크
알고리즘 문제와 운영체에 관련한 질문을 받았었음.,알고리즘
"프로세스와 스레드의 차이에 대해 설명하시오 분석에대한 질문 ""생각보다 딱딱한 분위기였음 기술적인 부분의 한계가 드러날 때까지 물어봄"" 합격 부정적 도움이 돼요 1","프로세스, 분석"
"기본 유닉스 프로그래밍, 리눅스 개발 등의 질문.",로그
1차보단 2차에 집중해서 준비해야 되며 안랩에 대한 정보를 많이 알고 가야 됨.,정보
"직무가 프로젝트 관리 업무이기 대문에 조직관리와 대인관계 대처법, 프로젝트 관리 경험과 방법론 등 에 대해서 질문함",관계
"네트워크 통신 과정 설명. 스택과 링크드 리스트 설명 해저드 등등. 발표시기 14일 후 ""면접 1시간 전에, 알고리즘 문제를 풀고 면접에 들어갑니다. 그리고 이 문제에 관해 서 마지막에 발표를 합니다. 다대다 면접이었고, 성적증명서를 바탕으로 전공 지식관련 질문을 합니다. 그리고 서류에 기술한 프로젝트 기반으로도 질문 많이 합니다. (이 부분을 중점으로 보는 것 같았습니다.)"" 불합격 긍정적 도움이 돼요 0","네트워크, 알고리즘"
네트워크 엔지니어/영업 파트인턴이였음. 자기소개 해봐라! 보안이 무엇이라 생각하나? OSI 7계층 다 설명해봐라(나 말고 옆에 근무자한테만 물어봄;;) 영어점수 기입 왜 안했나? 솔직히 몇점이냐? 영어로 자기소개 해봐라(엥? 뭐지) 다른 부서로 이동하게 된다면 어떻게 할 것인가? APT가 뭐냐?(자신이 한 프로젝트에 대한 질문임) 마지막으로 하고 싶은 말 1분 줄게 말해봐~ 혹은 질문하고 싶은거 ~,네트워크
1.네트워크 클래스의 종류? 2.ipc가 먼가? 3. ipc 종류,네트워크
"ddos가 무엇인긴요? ping이 무엇인가요? ""인턴 면접이었고 총 네분의 면접장들에게 보았습니다. 총괄 한분, 개발 담당, 네트 워크 담당, 리눅스 담당하시는 분들이었고 주로 자신의 프로젝트에 관련된 질문을 물어봅니다."" 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 141 142 143 144 145","정보, 번호"
"자기소개 DB 조인에 대해 전공기초(자료구조) 지원 동기 마지막으로 묻고 싶은 말 채용방식 그룹면접 발표시기 7일 후 ""서류와 기술면접 한번이 있었고. 연수생으로 6개월간 있었습니다. 타사 면접과 비 교해서 면접에서 태도도 많이 보시는 것 같았습니다. 첫 직장으로 기준을 두면 나중 이 힘들어질 정도.."" 합격 부정적 도움이 돼요 0",조인
악성코드 분석 경험이 있는가? 최근 다녀온 보안 컨퍼런스(혹은 관련세미나)는 무엇이었는가? 악성 앱 설치 경험이 있는가? 연구과제 혹은 프로젝트를 진행한 경험이 있는가?,분석
"면접 대기하고 있는데 갑자기 알고리즘 문제를 내주셨음. 시간은 30분정도 주신 것 같은데, 문제에 대 한 해결방법을 도화지에 적어서 면접장에 들어감. 5:3의 면접을 보았는데 해결방법도 물론 보시지만, 그 안에서 내가 대답 관련 내용에 대해서 계속적인 질문을 하심.",알고리즘
"1)DDOS 란 무엇인지 설명하시오 2)BSOD 가 뜨는 이유는? 3)layer 7 이란? 4)UDP란 무엇인가? 5)QA 가 왜 필요한가? ""Software QA 로 인턴 지원. 서류 통과 후 면접을 했습니다. 5:5 면접, QA, 네트워크 전반적인 질문. 분위기도 인턴이라서 그렇게 빡빡하지 않았습니다. 20분 소요"" BEST 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 143 144 145 146 147","네트워크, 정보, 번호"
"안랩에서의 10년 비전에 대해 영어로 설명(질문도 영어로 하심) ""1차 - 영어질문 있음 기본적인 네트워크 지식 필수 안랩의 제품들, 사업 숙지 필요 2차 - 시작 전 A4 몇 장의 설문조사 진행, 이를 바탕으로 면접 영어 질문 있음"" 주)안랩 사의 빠른 소식을 받아보세요! 3 더케이텍(주) 6 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 145 146 147 148 149","네트워크, 정보, 번호"
주로 회사의 정보에 대한 기본 질문과 이곳에서 무엇을 할 수 있는지 중간에 영어면접도 한개 포함됩니 다.,정보
"多:多 면접형식으로 간단한 프로그래밍 관련 질문을 받았습니다. 자소서를 기반으로 질문하셨고, 그에 맞게 대답하시면 됩니다. OSI 7 Layer, TCP/UDP 차이점 같이 전공지식을 주로 물어봅니다~",로그
"안랩직원이 됬을 때 유의해야 할 점? 영어질문이엿는데, 못알아 들어서 해맨기억이 있습니다. 타 지원자에 스펙도 안좋고 그 흔한 어학성적도 없는데, 어떤 부분으로 인해서 당신의 노력을 볼 수 잇 는건가? ""서류 통화 후 개별적으로 문자나 메일로 통보해줌 1차 실무진 면접 후 2차 임원진 면접 후 에 최종결과통보"" 불합격 정보없음 도움이 돼요 4",정보
"-1차 2차 모두 평이한 수준의 질문 이였음 -안랩 면접 기출 위주로 나옴 ""1차 서류전형 합격: 자기소개서 + 과제(진행한 프로젝트 소개 ppt) + 교수 추천서 2차 기술면접 합격 - 면접관5명 면접자3명 (남녀 구분되어 진행) - 기술면접 전 간단한 테스트가 있음(명확한 답이 없는 문제가 주어짐), 해설을 전지 에 작성하고 면접관들에게 설명함 3차 임원면접 불합격 - 안랩 VIP서비스 이용 (집에서 안랩까지 택시를 타고가면 안랩선배가 나와 결제해 주는 서비스) - 면접 분위기는 편했음"" BEST 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 147 148 149 150 151",정보
"자소서를 보면서 연관되는 질문 (나에 대한) 진행한 프로젝트에 대한 기본적인 질문을 세세하게.. 네트워크 os db 위주의 기본적인 전공질문이 있었고 딱히 어려운 면접은 없었으나 질문 수준이 다른 곳보단 높은 편이엇음 ""서류-1차면접-2차면접-채용"" 불합격 보통 도움이 돼요 0",네트워크
"면접자의 이력내용을 보며 공격할 만한 부분이 있으면 그 부분을 집중공략하는 편이고 면접자를 당황 스럽게 만들고 그 상황을 어떻게 해체나가는지 보는 것 같다. ""1차 면접 - 기술면접을 통해 기초적인 정보보안 및 시스템, 네트워크에 대한 이론, 지식이 있는지 폭 넓게 물어보는 편입니다."" 합격 보통 도움이 돼요 1","정보, 네트워크"
"내가 마지막 이었는데 갑자기 순서를 바꿔 질문하였을 때 당혹스러웠다. 채용방식 ""인턴을 지원했었고, 3면접관:5면접자 그룹으로 면접을 보았다. 1시간정도 가량 면 접을 보았고, 면접관이 이력서를 다 읽어보면서 한분 한분 질문을 하셧다. 개인적인 의견으로는 솔직하고 의지,열정이 보인다면 전문적인 지식을 조금가지고 있더라도 긍정적인 결과를 얻을 수 있을 것 같다. (전 문적인 지식을 갖고 하는 업무보다는 관련 지식만 있다면 충분히 업무를 할 수 있 음)"" 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 148 149 150 151 152",정보
"포인터와 레퍼런스의 차이, 왜 레퍼런스가 나오게 되었는지? 템플릿과 제네릭의 차이 mvc모델 설명 프로젝트 경험 설명하기 오버로딩과 오버라이딩의 차이 ""서류,1차 면접, 2차 면접, 채용"" 불합격 정보없음 도움이 돼요 0","템플릿, 모델, 정보"
"1차 기술면접 문제를 내주고 30분정도 생각할 시간을 줍니다. 그 후 면접관들에게 발표합니다. 프로그래밍 관련 기술적인 질문을 물어보고 (malloc과 new의 차이 등) 본인의 포트폴리오에 대한 질 문을 합니다. 2차 임원면접 타 기업과 평이한 임원면접 형태, 매우 잘 대해주십니다. 가끔씩 압박질문을 하기도 합니다. 전체적으로 채용담당자와 면접관분들이 지원자에게 부담스러울 정도로 잘 대해주십니다. 채용방식 PT면접, 그룹면접 발표시기 40일 후 ""서류-1차 기술면접-2차 임원면접-합격"" 합격 긍정적 도움이 돼요 0",로그
"면접관5명 지원자3명이 면접을 봄. 거의 네트워크 질문이 주를 이루고, 현재 네트 워크 이슈에 관해서도 질문을 함. 차가운 분위기. 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","네트워크, 정보"
"경력직으로 지원하여 특별히 어려운 것은 없었습니다. 기존 업무하면서 어떻게 하였는지, 자세히 질문 받았습니다. 1. 1분 자기소개 2. 기존 하였던 업무에 대해서 자세히 설명 3. 프로그래밍 가능한지?(다양성에 대해 설명) 4. 자신의 강점 3가지 5. 업무하면서 가장 힘들었던점은? 6. 취약점 점검시 어느것을 중점으로 보았는지? 7. 지원동기는? 8. 경력을 얼마나 인정해주면 좋겠는지? 9. 안랩말고 다른 동종업체에도 지원하였는지? 특이한건 없었고, 물어볼만한거 물어본 면접이었습니다. 채용방식 개인면접 발표시기 20일 후 ""전반기에 경력직(보안컨설팅/취야점 점검) 지원하였습니다. 1. 서류전형 -> 1차 면접(팀장급) -> 2차 면접(임원급) 1차 면접 4:1면접(40분), 2차면접 4:1면접(30분) 면접 분위기는 편안하게 대해주셨습니다. 2차에서 떨어져서 그 이후는 모르겠내요."" BEST 불합격 긍정적 도움이 돼요 0",로그
쓰고있는 os종류는? 들어와서 뭘할거라고 생각하는지 DBMS의 단점괸장점 채용방식 그룹면접 발표시기 14일 후 합격 긍정적 도움이 돼요 0,DBMS의 단점
"면접 30분 전 과제를 주고 면접 중간에 PT 방식. 주로 나왔던 질문은 네트워크 계열 OSI 계층 등. 근근히 OS 관련 질문도 나왔습니다. 대체적으로 온라인상에서 몇번 봤던 기출 질문들이 대다수였지만 답을 대답할수록 수준 높은 기술에 대한 질문이 들어옴.. 하지만 학부생 공부를 꼼꼼히 했다면 커버 가능할 정도.. 대체로 면접관 분들이 웃으면서 질문해 주셨습니다. 채용방식 PT면접, 그룹면접 발표시기 10일 후 ""서류 패스 후 1차 면접 4:5 의 면접관 5의 다대 다 면접"" 대기중 긍정적 도움이 돼요 0",네트워크
"직무질문이 상당히 어려운 부분을 물어봤었습니다. 운영체제에 대해 자세한 이해도를 요구하는 질문들이었습니다. ""저같은 경우 정보보안관련 논문을 읽은 안랩 직원의 추천으로 면접을 봤었습니다. 1:1 면접으로 진행했구요 특채같은 형식이었습니다."" 불합격 정보없음 도움이 돼요 0",정보
"안랩에 대해 알고있는 것 3가지 백신프로그램에 대해 아는게 있다면 어느것이 있나? 자신만의 스트레스 해소법이 있다면 무엇인가? 안랩에 궁금한점? 마지막 하고 싶은말. stack overflow에 관하여 heap이란? tcp/udp차이 OSI 7계층 ""연수생의 경우 우선 서류를 제출하고 면접1번만 보고 채용됩니다."" 합격 정보없음 도움이 돼요 0","프로그램, 로그, 정보"
"자사 홈페이지에서 지원서를 작성하였고 서류전형에 통과하여 1차 면접을 보게됨. 면접관 3명과 지원자 3명이 들어가 1차 면접을 봄. 링크드 리스트와 배열의 차이 및 장단점. 특정 상황을 주고 어느 것이 더 유리한가 등의 질문. 그 후 각자 자신이 했던 프로젝트의 대한 설명을 요구한 뒤 그 내용을 바탕으로 심화 질문을 함. 보안, 해킹에 관련된 일반적인 질문을 뒤 마지막으로 안랩에 제품에 무엇이 있는지 물어봄. 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 151 152 153 154 155",정보
"자신이 한 프로젝트는 오래 됐다면 한번 리뷰를 하고 갈것 채용방식 그룹면접 ""친절 그 자체 면접 프로세스 내내 친절함 인사관리 담당자가 누구인지 기업 이미지 관리를 철저 히 하는듯 면접 분위기는 전문적인 것을 많이 요함"" 대기중 정보없음 도움이 돼요 0","프로세스, 정보"
"다른데 지원어디했어요? 본인의 단점을 잘 극복하지 못하고 있는건 아닌가요? ""서류 - 1차면접 - 2차면접(임원)"" 불합격 정보없음 도움이 돼요 0",정보
"다른데 지원어디했어요? 본인의 단점을 잘 극복하지 못하고 있는건 아닌가요? ""서류 - 1차면접 - 2차면접(임원)"" 불합격 정보없음 도움이 돼요 0",정보
"Stl벡터와 리스트 ""개발면접 다대다 자기소개 it트렌드 스택 큐 자료구조 등등 마지막 어필 면접비 줌"" 불합격 정보없음 도움이 돼요 0",정보
"안랩 홈페이지 들어가봤냐. 뭘 하는 기업이냐. ""서류지원 후 합격통보받고 1차 면접 진행. 이후 임원면접 진행후 합격"" 합격 정보없음 도움이 돼요 2",정보
