question,extracted_terms
"문제 풀이과정 질문, 소통을 잘하기 위한 본인만의 노하우, 자기소개서 기반 질문",기반
자소서기반(어떤 역할 했는지) 왜 kt에 지원했는지 kt 사업에 대해,기반
1. TCP/UDP 사용 프로토콜과 이용 포트는? 2. 윤리적으로 맞지 않는 행동을 봤을 때 당신의 선택은? 3. APT 공격에 대해 자세히 설명해보세요,"TCP, UDP, 프로토콜"
신입 개발직군 면접. 2차에서는 프로젝트에 대한 자세한 질문. 실제 사업에 연관지어서 어떻게 디벨롭 할지 등 단순 개발지식 이상 질문,단순
"1. AWS 기반 아키텍처와 비용 최적화 방법론 2. 클라우드를 정말 좋아하고 깊은 지식을 가지고 있는데, 다른 부서에 배치된다면 어떻할건지 3.여러 분야의 프로젝트와 실무를 학창시절때부터 수행했는데, 본인 스스로 찾아서 한건지?",기반
"LTE,5G의 차이를 아는지? 케이티가 금융업을 해야하면 잘 할 수 있을지? 케이티의 장점은 무엇인것같은가?",TE
"개인 프로젝트, 공부방법, 코딩테스트",방법
해당프로젝트의 구조를 개선한다면 어떻게 할것인가 레거시 개선경험,구조
네트워크 인프라 장애상황 시 대처에 대해 여쭤보셔서 임기응변을 보는 것 같음,네트워크
자기소개 지원동기 회사 장단점 이 외에는 자기소개 기반 질문이 다수 존재,기반
"푸리에변환, 학과선택이유, 5G가 필요한 이유",변환
자소서 기반의 기술 질문이 주가 되었습니다. 프로젝트의 관련이나 전공 지식(자소서에 기술한 내용 관련) 질문들이 많습니다.,기반
대부분 자소서 기반의 질문이었고 acb를 두회로를 잇는용도로 쓰는것에대해물어봄,기반
자소서에 있는 내용을 매우 상세하게 물어봄 가장 기억에 남는 질문은 보안이 완벽한 세상이 되려면 어 떻게 해야하는가?,보안
1. 리버싱에 대해서 말해보라 2. 보안관제의 in/out 측면에서 말해보라 3. tcp ip 에 대해서 말해보라,보안
OSI 7level 별 Layer를 상세히 설명해보세요.,OSI
"자소서 관련 질문을 많이 하셨습니다. 인턴 경험, 전직장 경험, 네트워크 전공 지식을 물어보셨습니다.",네트워크
5G가 구현되면 어떤 서비스들이 가능해 질 것 같은지. 고주파와 저주파의 차이. 통신3사별 주파수 밴드 확보 현황 등,서비스
"1차면접:자소서 관련 질문, 네트워크 경험이 있는지 물어봄, AI를 네트워크에 활용할수 있는 방법, 본인 이 가지고 있는 역량 활용 방법 2차면접:과제관련 어렵다고 생각하는점, 우리회사에 대해 느낀점, 인턴 중 과제 관련 내용, 자소서 관련 질문","네트워크, 방법"
- 지원 분야의 주로 거론되는 문제점에 대해 해결 방안 제시 요구 (아직 방안이 세상에 존재하지 않음에 도) - 너무 넓은 범위의 문제를 제시하고 그에 대한 답변을 요구함 (시스템 전체 디자인) - 지원 분야와 관련된 회사내 서비스 이용 경험,"시스템, 서비스"
1. 동아리 활동한 것에 대해 2. 졸업프로젝트(머신러닝 관련)에 대해 3. 5G가 초고속 특성을 갖게 해주는 기술의 종류 4. 네트워크 장비의 종류,네트워크
"가정 분위기가 어떻냐 제원한 분야에 대한 어떤 관심과 활동이 이ㅛ는지 ""서류 집어넣고 평소와 같은 면접 방식이였다 그리고 면접 보고 불합겨..."" 라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  111퍼센트 [111퍼 경력무관, U 합 액 3000억원 이상 씨제이올리브네트웍스(주) 포지션 49개 채용 중 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  면접경로 온라인 지원","query, 서비스"
"본인이 5년 뒤에 어떤 인재로 성장하고 싶은지, 네트워크 7계층, 본인이 학부때 가장 재미있게 배웠던 과목",네트워크
1. 네트워크 관제/운용 직무는 뭐라고 생각하냐? 2. 야간에 출동시 신호에 걸렸을 경우 신호위반해서 빨리 도착할 건지 규정대로 갈건지 3. 5G의 특징은?,"네트워크, 신호"
회사에 지원하게 된 계기는? 회사의 최근 이슈 네트워크 관련 전공 지식,네트워크
"1. 5G가 이전 시대 통신에비해 더 나아진 점 2. IPv4 클래스 판별 3. 오케스트레이션 발표시기 1일 후 ""1. 토의면접 진행 2. 다대1 면접 진행 실무면접이었고 자소서 검증 및 실무지식 기반 질문이 들어옴"" 불합격 부정적 도움이 돼요 1","IPv4, 클래스, 기반"
"네트워크 업무에 필요한 3가지 역량은? 그런 추상적인거 말고 구체적으로 말해보시오 이전 직장을 그만둔 이유는? 채용방식 필기시험, 인/적성검사, PT면접, 그룹면접, 토론면접, 개인면접 발표시기 30일 후 ""1차. 면접자들끼라 토론면접 중 개별과제면접 및 실무면접 진행. 2차. 임원면접"" 합격 긍정적 도움이 돼요 0",네트워크
"PT 면접에서 기본적인 이론 + 알고리즘 문제들이 시간이 부족합니다. 1. Stack, Queue 설명 2. TCP , UDP 비교 3. 2차원 그래프 Rotate 연산 손코딩 4. Stack 정렬 손코딩","TCP, UDP"
남들이 잘안하는 아르바이트 경험을 했어서 그거에 대해서 질문했었고 전공기초 질문과 자소서 기반으 로 한 질문,"바이트, 기반"
처음 면접에 들어가 알고리즘 기반 3문제를 풀고 이를 설명함 꼬리 질문은 꽤 짧은편 그 후 자소서 기반 질문과 인성 질문 기억에 남는 인성 질문은 1. 어떤 타입의 팀원이 가장 일하기 힘든지 2. 협업하여 코딩한 경험이 많은데 그러면 혼자 한 경험은 없는지 자소서 기반 질문은 1. 해당 프로젝트를 진행하면서 겪은 어려웠던 것은 2. 어떤 기술을 사용했는지 세부 질문,기반
"프로젝트 설명하고 얻은점 느낀점 설명, 기본적인 자료구조 및 전공지식",구조
5g 기술관련 용어가 나왔었는데 처음 들어보는 용어라 기억이 잘안납니다. 이외에는 네트워크 기본지 식과 관련된 질문이 나왔어요,네트워크
"olleh.com과 kt.com의 사이트를 합병해야할지/말아야할지, 합병해야한다면 방법은?",방법
1. 공동 과제를 진행하면서 어려웠던 경험? 2. (기술) 자사 LTE 가 타사랑 다른 이유? 3. (기술) 5G의 초저지연성을 개선하기위해 어떻게 해야하나? 4. 마지막으로 하고싶은말? 5. 주파수란?,TE
"1차면접에 주로 실무면접을 했음 네트워크직은 뎁스가 워낙에 다양하기 때문에 구글링/인터넷 검색 조금만하면 겉핥기 식으로 1주일이 면 준비가 되며, 뎁스를 따질려면 몇년이 걸릴지도 모름",네트워크
"목표달성을위해 어떤 노력을 기울였습니다. 또한 그 과정도 설명해 주세요 채용방식 개인면접 발표시기 30일 후 ""달인공채 지원함. 모바일관련 경험이있다면 도전해볼만 합니다."" 불합격 긍정적 액 3000억원 이상 (주)우아한청년들 포지션 0개 채용 중 3 더케이텍(주) 6 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 26 27 28 29 30 신고하기 도움이 돼요 0","서비스, 버전"
"1차 면접에서는 토론 면접, 개인 직무면접(PT), 공통문제 풀이 세가지로 진행됩니다. 공통 문제 풀이를 하다가 개인 직무 면접을 보러 한명씩 이동하며 개인 문제 풀이를 진행하고 면접관들한테 발표하는 식 으로 진행됩니다. 발표가 끝나고 남는 시간에는 질문을 하는데 자소서 기반의 직무 중심의 질문이 진행 되었습니다. 2차 면접은 임원 면접으로 3:1로 진행하였고 자소서 기반 직무 중심으로 질문이 주어졌습니다. 시간은 길지 않은 편이고 인성 질문은 많이 하지 않으셨습니다.",기반
cups 구조란? kt의 차별성 어떤 사업을 하면 좋을지?,구조
"이전 짓장에서 어떤일을 했고 무슨 역할을 담당했으며, 그 과정에서의 어려움은 어떻게 해결했나 발표시기 30일 후 ""네트워크에 대해 다양하게 배우기 좋음 부서이동이 많이 자유로운 편"" 합격 긍정적 도움이 돼요 0",네트워크
pt면접이 가장 걱정됐었는데 전공지식 없이도 주어진 질문에 배경지식이 다 나와있어서 풀 수 있도록 되어있습니다 혹시 저같이 걱정하는 분이 있으실 까봐 남깁니다 자소서 기반 질문들이 많았습니다 프로젝트 하며 남을 배려했던 경험? 같은 질문들을 물어보셨습니다,기반
"자소서 기반 질문 개인과제 기반 기초지식 질문(예: A자료구조에 대해서 아는 것, A자료구조가 주로 적용되기 알맞은 데 이터 형식 등) 채용방식 인/적성검사, 토론면접, 개인면접 발표시기 10일 후 ""토론 면접 후 개인과제 바탕으로 직무면접 시행. 면접 분위기 편안하게 진행."" 대기중 긍정적 도움이 돼요 0","기반, 구조"
"자신의 성격을 색깔로 표현한다면? 네트워크 슬라이싱, 5G에서 중요한것? 자기소개서 문항 하나에 대해 그것을 왜 했는가? PT 면접에서 왜 그렇게 생각했는지에 대한 질문",네트워크
1차면접의 경우 자신이 지원한 직무와 관련한 문제를 풀고 이것을 발표 후 면접이 진행됨. Kt 지원동기나 해당직무에 지원한이유 무슨일을 하고싶은지 그리고 자소서에기반한질문,기반
토론은 a기업 b기업의 장단점 자료를 주고 어느 기업과 함께 하겠냐 였습니다. 답이 있다기보다 토론과 정 참여 방식과 논리를 보는 것 같았습니다. 피티는 전공지식이 없어도 충분히 풀 수 있는 느낌이었습니 다.,논리
요즘 보안에 사용되는 프로그래밍언어에 대한 질문,보안
면접 질문에서 정적 라우팅과 동적 라우팅의 차이를 아는가? 이것이 질문으로 들어 왔었구요. 클라우드 화가 무엇인지 물어봤고 자소서 위주로 질문이 들어왔습니다.,라우팅
"문제제시 후 풀이, 스트레스 해소방법, 경쟁사와 kt의 5g기술을 기술적 측면에서 비교",방법
"압박질문 포함 엔지니어로서의 자질을 묻는 질문, 네트워크 장애 시 복구 우선순위",네트워크
거의 자소서에 내용을 기반으로 인성을 본 후 임원면접에서는 전공만 질문했습니다.,기반
"KT의 미래전략에 대한 아이디어를 물어보셨습니다. 성적에 대해서도 잠깐 물어보셨고, 자소서 기반 질 문도 있었습니다.",기반
5G에 대해 알고있는 사항 네트워크 layer3 설명,네트워크
도전적 경험을 비롯하여 자소서 기반 질문들이었습니다.,기반
해싱과 트리의 쓰임새와 장단점을 상세하게 말씀해주세요.,트리
"자기소개서 기반 질문이 있었으며, 문제 해결 관련 주워진 자료에 대한 질문이 있었다.",기반
"가장 어려웠던 프로젝트와 극복했던 사례에 관한 질문 (자소서 내용을 기반으로 물음) 채용방식 필기시험, 인/적성검사, PT면접, 개인면접 발표시기 10일 후 ""기술면접에서는 손코딩 테스트를 보고, 전공자라면 누구나 풀 수 있을 정도의 난이 도. 면접 내용은 철저히 자소서 기반이며 사용한 기술에 관해 자세히 물어보는 편. 임원면접에서는 기업에 대한 관심도가 얼마나 되는지 확인함. 기술적인 부분보다는 인성 위주의 문항들이 주이며, 꼬리질문이 많음. 1분 자기소개에서 외운거 말하지 말고 자연스럽게 하라고 했는데 눈치껏 외워서 잘 말하면 될듯. 대기시간은 두 면접 다 30분 정도 소모."" 불합격 보통 도움이 돼요 0",기반
"JSON, XML사용해봤는지. node.js 서버는 뭐썼는지? JSP WAS는 뭐썼는지. 비동기 ajax를 사용할 때 주의할점 팀 프로젝트시, 갈등이 있었는지, 있었다면 어떻게 해결했는지 팀장을 했다고 했는데, 어떻게 선발한건지 팀장으로서 어떤 역할을 했는지 3대1 면접으로 편안한분위기로 진행되었음","서버, AS"
"네트워크 직무를 무엇이라고 생각하는가 앞으로 발전 방향은? 채용방식 인/적성검사, PT면접 발표시기 30일 후 ""1차는 2대 1 - 자소서 기반, pt발표 최종은 4대 1 - 자소서보단 공통 질문만 주어짐"" 불합격 보통 도움이 돼요 0","네트워크, 기반"
"네이버, 다음 같은 회사가 커지고 있는데 통신사가 해야할 일.. 네트워크 쪽 경험이 없는데 어떻게 할건 지.. 개인적인 경험에 대한 꼬리질문이나 리더쉽경험 물어봄",네트워크
1.네트워크 어느부서에서 정확히 일을 하고 싶은가? 2.주파수가 네트워크와 어떤식으로 연관되고 쓰이고있는가?,네트워크
개인적으로 네트워크 관련 경험에애한 꼬리물기 질문이었습니다,네트워크
개별과제 아이디어를 내고 발표함 설명하고 전달하는 과정을 보는거 같음.자기소개,전달
1차 면접 피티 면접은 직무 관련된 주제를 주고 푸는 문제형식이었습니다. 직무역량 면접은 자소서 기반 질문위주로 나왔습니다. 리더로서 중요한 자질. 갈등이 있었던 경험..등등,기반
"일단 피티면접 답변 관련해서 물어봅니다. 그 다음 직무 관련 질문을 몇 가지 물어봅니다. 그 후 회사에 지원하게 된 이유, 자소서 기반 질문 등 꼬리물기식으로 질문이 들어옵니다.",기반
-kt biz 영업의 강점 -자소서기반 -영업역량,기반
Kt에서 진행하고있는 서비스에 대한 질문이 많음. 그중 선택,서비스
면접자분께서는 자료구조 알고리즘 관련 화이트보드 코딩을 요구,구조
"kt의 장,단점 네트워크 직무가 무슨 일을 하는지 무슨 일을 하고 싶은지",네트워크
지원 사유 직무 이해 인터넷 상식 자소서 기반 질문등,기반
"타 통신사와의 차별점, 장단점 네트워크 관련 직무 지원했는데 네트워크 전공지식을 활용하여 대답하시오",네트워크
"네트워크 관련 직무문제 였으며, 보기 문제를 제대로 읽으면 쉽게 풀 수 있는 수준이었습니다.",네트워크
"1차는 문제에 대한 심도 깊은 질문, 네트워크 비용 최적화 문제로 수학만 할줄 알면 쉬운 문제였음 + 갑 자기 전기에 관한 질문 2차는 임원 면접","네트워크, 전기"
"네트워크 자격증은 왜 ccpa만 잇는가? 네트워크 관제, 유지, 보수는 뭐엇인가?",네트워크
"PT발표, 조별면접. 문제풀이를 하고 그 내용에 대하여 PT 발표를 한다. PT 내용에 관련된 전공 지식을 물어본다. PT외에는 철저하게 자기소개서에 기반한 질문을 한다. 전공 지식의 깊이보다는 자기소개서가 진실된 것인지 본인이 직접 수행한 것인지를 확인하기 위하여 굉장히 상세한 부분까지 질문을 한다.",기반
업무로 1분이 급한 상황인데 신호가 빨간불일 경우 무시할것인가 안할것인가 등등 이런 유형의 문제였 음,"신호, 유형"
"가장 먼저 전공 문제에 대한 풀이를 각자 5분 정도 간단하게 설명하였습니다. 생각했던것 만큼 큰 비중 에 있지는 않은것같다는 느낌이었습니다. 나머지 시간은 KT와 네트워크에 관한 굵직한 질문들과 에세이를 바탕으로한 여러 질문들이 들어왔습니다. 그다지 날 카롭거나 공격적으로 들어오는 질문은 아니었기에 무난하게 잘 대답할 수 있었고 네트워크, KT 관련 질 문들은 조금만 공부하면 어렵지 않게 대답할 수 있는 내용들이 주를 이루었습니다.",네트워크
자소서 내용 전부 ex)특허 출원을 한것은 단순히 한번 해보고 싶어 한것인가,단순
"자기소개해보세요 자소서 기반으로 잔행했던 프로젝트에 나온 기술, 용어 설명해보세요 관심분야에 최근 이슈에 대해 설명해보세요 팀을 이끌어서 프로젝트한 경험있나요 각각 질문에서 평균 2개씩 꼬리질문있었습니다. 채용방식 인/적성검사, PT면접, 그룹면접 발표시기 16일 후 ""기본적으로 약간은 무관심해보이는 반응이셨고, 면접실에 pt면접 종이를 가지고 가서 자기소개후 답안을 말씀드리고 바로 이어서 실무면접을 시작했습니다. 실무면 접관 3분과 지원자 2명이 한 조였습니다. 편하게 해주시려고 노력하셔서 분위기는 좋았지만 기술적인 질문에 제대로 답을 하 지 못하면 조금 싸해집니다... 관심분야 기술 공부 더 하고 가야겠습니다!"" 대기중 보통 라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)자비스앤빌런즈 [대규모 채용] Backend Engineer 3 ~ 20년, java, Spring 합격보상 100만원  (주)액션파 Back-e 4 ~ 15년, 합 액 3000억원 이상 (주)우아한청년들 포지션 0개 채용 중 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0","기반, query, 서비스"
PT면접을 보고 자기소개서기반 면접을 진행하였으며 프로젝트 내용과 맡았던 일 등을 물어보셨습니 다. 특별한경험과 무언가 주도적으로 했던경험이 있는지 물어보셨습니다. 거의 자소서에 있는 내용을 검증하는 느낌이었습니다.,기반
거의 자소서기반의 질문이었습니다. KT가 나아가야할 방향은? 일에 몰입했던 경험,기반
pt면접 이었기때문에 pt자료 중심으로 질문합니다. 프로젝트와 박사 학위 논문 위주로 질문 하였습니다. 박사 학위 논문을 실제로 많은 데이터가 있는 환경에서 적용하면 잘 될까요?라는 질문도 받았습니다. 면접 이후에 추가적인 전화면접도 따로 받았습니다. 추가적인 전화면접은 지원한 부서보다 더 맞을것 같다는 부서에서 연락이 와서 약25분간 진행하였습니다. 똑같이 프로젝트 및 논문에 대해서 묻고 본인 의 강점과 하고싶은일 잘할 수 있는일 등을 물었습니다.,데이터
자소서에 기반한 질문이 대다수. 자기소개는 안함.,기반
"1차 면접 구성 중 PT면접은 과제 제시후 이를 A4용지 한 페이지 분량의 시험지에 답안을 작성하는 것 이었고 네트워크 서브넷 마스크에 관련된 내용이었습니다. 실무진 면접은 2인 1조로 들어가서 PT면접 때 작성한 답안을 발표하고 여러가지 실무 관련 지식 질문과 자소서 기반 질문을 하였습니다. PT면접 답안은 정답과 제 답안이 달랐지만, 나름대로 창의적인 발상으로 자신있게 대답하니 좋은 반응 을 보였습니다. 2차 면접은 임원진 면접이고 3인 1조였습니다. 질문은 KT의 활동 중 가장 인상깊은 활동이 무엇인지, 자소서에 쓴 역량들 말고 가장 자신있는 역량이 무엇인지, 본인이 KT에 들어온다면 어떤 일을 하고싶은지, KT를 발전시키려면 어떤 방법을 이용해야 하는지, 지원 동기 등등 다양한 질문을 최대한 공평하게 해 주셨습니다.","네트워크, 서브넷 마스크, 기반, 방법"
"MSA에 대해 설명하고 경험에 대해 설명하시오. 분산처리 경험이 있는지 물어봄 채용방식 PT면접 발표시기 30일 후 ""실제로 일하는 사람이 없고 일처리가 늦음. 자신의 생각을 가지고 있어도 위에서 시키면 시키는 대로 해야함. 자신의 생각을 말하기가 쉽지 않음."" 대기중 긍정적 도움이 돼요 0",SA
"1차면접에서 30분간 직무 관련 시험을 봅니다. 전공 용어 설명, 출력문, 스도코드 간단한 손코딩 등 문제가 나오고 30분간 수기로 작성된 답안을 복사 해서 면접을 진행합니다. 그 답안으로 시작해서 자소서 내용에 간관한 질문으로 1차면접이 진행되었습니다. 채용방식 PT면접 ""서류 이후 인적성 시험후에 1차면접 통보를 받았습니다. 인적성 때부터 발표시기는 명확하게 알려주었고 발표시기도 너무 늦지 않고 적당했 습니다."" 불합격 보통 도움이 돼요 0",복사
기업에 대한 상식 같은 질문 x 자소서 기반 질문 3~4가지,기반
"주어진 전공 문제는 크게 3문제로 30분가량의 시간동안 문제를 풀어 답안지에 작성하면 답안지를 복사 해서 면접관들에게 나눠줍니다. 첫번째는 Http Get, Post,프레임워크의 장단점과 특징을 쓰는 문제였 습니다. 두번째는 java의 call by value, call by reference의 차이에 기반한 출력값을 구하는 문제였습 니다. 세번째는 랜덤하게 생성한 숫자나열에서 각 숫자를 한번씩만 찾는 알고리즘을 pseudo코드로 작 성하는 문제였습니다. 그리고 자소서면접으로는 관련된 경험에서 본인의 역할, 회사에서 발전, 기여할 수 있는 부분을 아주 구 체적으로 물어보았습니다.","복사, 프레임, value, 기반"
"자기소개서 기반의 프로젝트 경험, 동아리 활동에 대해 자세히 물어보셨습니다.",기반
"개인별 PT면접, 자소서 기반의 면접 개인별로 PT면접을 준비할 시간을 준 뒤 2명씩 들어가 PT발표 및 개인면접 실시 PT문제는 전공을 딱히 알지 않아도 될 만큼 간단한 문제로 조건 및 공식 들은 문제에 제시됨. PT면접은 문제의 답 보다는 답을 유추하는 과정을 집중적으로 물어봄. 개인면접은 자소서 기반의 면접질문. 팀원들간의 불화, 해결과정에 대해 많이 물어봄.",기반
"(앞에 팀워크, 팀플 등 협력하고 소통했던 내용의 자소서 읽은 후) 이런 협력과 소통을 통해 조직에서 이 런 성과를 냈는데 본인이 이 성과에서 얼만큼을 기여했다고 생각하는지 구체적인 근거를 들어 말해보 라(수치나 정량적 데이터를 들어 우리를 설득해보라) 채용방식 PT면접, 그룹면접 발표시기 30일 후 ""다음에 어떤식으로 준비해야 할지 아는 시간이었습니다."" 불합격 보통 도움이 돼요 0",데이터
1. 통신쪽에 관심 생기게 되었다고 자소서에 적어놨는데 통신사 왜 지원? 2) 타 회사 활동 적기 힘들었을 텐데 왜 적었는가? 3) 드림클래스가 네트워크 직무에 도움 될 거라고 생각하나? 4) 학생들 출석률을 높였다고 적어놨는데 높이려고 아이디어를 낸건지 아니면 다른 아이디어를 낸 것 은 있는지 5) 대외활동 많이 하고 성적이 좋은데 어떻게 관리?,"클래스, 네트워크"
"zigbee 활용한 헬스케어 서비스 관련 기술면접, cctv 설치 위치에 따른 토론면접 등",서비스
"이 프로젝트를 한 이유는? 거기서 본인이 한 역할은 무엇인가? 거기서 뭐 배웠어요? Kt에서 하고 싶은게 뭐에요? 채용방식 PT면접, 그룹면접 발표시기 14일 후 ""Kt 최종면접을 봤었습니다 전공은 일체 물어보지 않고 자소서 기반으로 질문이 들어왔으나 압박이 심했었습니다"" 불합격 보통 도움이 돼요 0",기반
"3(지원자)대 3(면접관) 면접으로 진행 면접에 들어가기 전 직무에 관련된 문제를 하나 품 그 문제를 가지고 면접에서 PT면접을 한 후 개별질문 면접은 크게 어렵지 않았고, 인턴이라서 직무에 관련된 질문은 거의 하지 않고 자소서 기반으로 진행되 었음",기반
"1시간동안 문제를 풀고 면접관 앞에서 그 문제를 발표하며 시작했습니다. 채용방식 인/적성검사, PT면접, 개인면접 ""인턴면접때 자소서기반으로 질문을 받았습니다."" 합격 긍정적 도움이 돼요 0",기반
네트워크에서 오류제어 방식 중 backward 방식과 forward 방식이 있는데 이 두가지에 대해 아는대로 설명,"네트워크, 오류제어"
1차면접은 PT주제로서 pt에 관한 질문과 네트워크에 관한 질문을하였습니다.,네트워크
"PT 문제로 3문제를 주고, 이를 풀어서 면접을 들어감. 면접관 3 : 지원자 2로 면접이 진행되었으며, 앞서 푼 문제를 약 10분간 설명 및 질의시간을 가짐. 자신있는 언어, 해왔던 프로젝트, 협업 시 생긴 문제 해결 경험 등의 질문을 함. 자소서 바탕으로 실무에 관련된 질문을 꼬리물기식으로 들어감. 분위기는 밝지만 질문에서 날카로움이 느껴짐.",질의
피티면접이 진행되어 문제에 대한 답변 설명 및 질의응답 자소서 기반 질문 (경험에 대한 구체적인 질문들) 케이티에 대해 구글링해서 나오는 것을 제외하고 알고있는 것,"질의, 응답, 기반"
"1.3:1면접이었으며, 자소서 내용에 대해 물어봄. 2.Wibro와 LTE에 대한 생각을 물어보았음 3.특별하게 열정적으로 했던 활동 물어봄",TE
"원론적인 테스트기법에 대한 문의가 있었고, 상세히 설명하였고, ATM에 입금하는 것을 가지고 테스트 케이스를 작성해보라고 한다.",ATM
1. 조직생활에서 가장 중요한 것은 무엇이라고 생각하는가? 2. 네트워크를 구성해 보았냐?,네트워크
네트워크 트래픽 데이터를 보여주고 어떤 공격을 받은 것인지 판단이유와 해결방법에 대한 PT면접 진 행,"네트워크, 데이터, 방법"
핀테크와 IoT 사업이 KT에서 금전적으로 큰 도움이 될 수 있을까?,IoT
무선 보안 위협이 어떤게 있을 지 보안에 왜 지원하려고 하는지 요즘 대세인 보안 공격에 대해서 서술하라,보안
프로젝트는 몇명이서 했나요? 이걸 왜 만들었나요? 자신은 무엇을 했나요? 팀에서 본인은 어느 정도인가요? 기가와이어에 대해 설명해주세요. 네트워크 직군에서 가장 중요한 것은? 자신의 단점은?,네트워크
PT면접은 보안 지식을 요구하고 상황을 해결하는 보안적 능력이 필요함. 실무면접은 자기소개서 위주 질문과 보안 기술 경험을 물음,보안
pt면접 직무연관한 자료를 손으로 직접 작성해 복사해서 면접관님들께 드리고 한 부를 자신이 갖고 발 표하는 형식,복사
"우리 회사의 장점과 나아가야될 방향? 우리 회사의 안좋은점과 해결방향? 채용방식 인/적성검사, PT면접, 개인면접 발표시기 15일 후 ""전반적으로 평이한 수준이나, 진정한 엔지니어로써 질문을 요구하지않음. 직무가 네트워크임에도 불구하고 기술적인 질문 전혀없음. 실수하면 끝나는 단일성 면접"" 불합격 보통 도움이 돼요 0",네트워크
"개인이 준비해 온 것을 가지고 개인을 PR하는 면접, 타이머로 5분을 맞춰놓고 5분간 PR 후 5분 질의 응 답",질의
"- 데이터를 어떻게 처리 할 것인가? - 고려할 사항은 무엇인가? - ooo을 구현하고자 할 때 어떤 기술을 사용할 것인가? (구체적으로 기술하시오) ""서류전형 통과 후 1차 실무면접 그 이후 2차 임원면접 순으로 진행되는 듯 함 1차면접에서 pt면접으로 진행되었고 대기실에서 주제를 주고 질의에 대한 답을 정 리. 면접실에 들어가기까지 시간이 정확치 않음(얼마만큼의 시간이 주어질 지는 상황에 따라 다른 듯 하지만 보통 10분 내외 인듯함) 답안지? 를 제출해야함. (제출해야한다고 인사팀 여직원이 알려주질 않아서 깔끔한 정리를 하지 못함) 5:1 면접이였고 부장급 4명과 차장급 1명인듯 함 자기소개 후 답에 대한 질문이 계속 이어지고 현재 어떤 업무를 하고 있는지 이어서 계속 질문함 전반적인 분위기가 압박 면접 분위기는 아님"" 액 3000억원 이상 데브시스터즈(주) 포지션 0개 채용 중 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 62 63 64 65 66","데이터, 질의, 서비스, 버전"
"Kt의 미래는 어떤가?kt가 현재 어떤 정책을 실행하고 있는가?만약에 자신에 원하는 부서에 속하면 어 떻게 하겠습니까?그리고 대체로 자소서 기반 꼬리물기형 질문이 많았다 채용방식 인/적성검사, PT면접, 개인면접 발표시기 35일 후 ""어떤 주제에 대해 표 그림 그래프 글 등으로 적는 활동을 50분 정도한거같다. 내가 받은 주제는 유비쿼터스 시대에는 주택에 어떤 기술이 도입되어야 되는가라는 질문 이었다. 생각보다 창의적인 답변을 만들어내려 하니까 어려웠다"" 불합격 보통 도움이 돼요 0",기반
- 개인 PT에 관한 내용(연구 했던 것을 KT에 적용할 수 있는지에 대한 여부) - 5세대 이동통신(NFV나 SDN)에 관한 내용 - WLAN에 관한 표준에 관한 내용 - OSI 상위 레이어를 구현해봤나? - 프로그래밍은 할 줄 아나?,"NFV, SDN, LAN, OSI"
"1차 실무 프로젝트경험 책많이 읽는 편인가 5G란, 5G에 사용되고 있는 기술은 osi 7레이어 팀워크를 발휘한 경험 2차 지원동기 kt 장단점, 보완점 iot란 가장 힘들었던경험 채용방식 인/적성검사, PT면접, 그룹면접, 토론면접 발표시기 14일 후 ""pt, 실무다대다, 임원다대다면접으로 이루어집니다. pt는 풀만했고 논리력을 보는 것 같습니다."" 불합격 긍정적 도움이 돼요 0",논리
네트워크 업무와 관련된 경험이 있는지 물었고 본인의 업무적합성을 물었습니다.,네트워크
"KT가 하는 서비스 중에 아는 것은? 채용방식 인/적성검사, 그룹면접 발표시기 10일 후 ""본사에 가니 20명정도 한조로 가서 문제가 주어지면 그거를 한시간 정도 풀고 2명 씩 들어가서 면접관 3명과 다대다 면접을 봄. 분위기는 좋았으나 풀은 문제를 가지 고 깊게 들어가서 물어봐서 옆에 분이 당황하셨음"" 불합격 긍정적 도움이 돼요 0",서비스
