question,extracted_terms
"자기소개서에 적은 프로젝트에 대해서 자세히 물어보셨습니다. 특별히 어려운 질문은 없었습니다 채용방식 그룹면접 발표시기 ""자기소개서 기반의 프로젝트 질문을 주로 하셨습니다. 다대다 면접이었음"" 나아이(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 11 12 13 14 15","정보, 통신"
"1차 면접 시 it 관련 기술 아는 사람 손 들어 답 해보시오 했을 때 순발력 필요. ""1차 면접 당시 it 관련 질문이 대부분이었음. 이거 아는 사람 손 들어라 ~ 이거 아는 사람 손 들어라~ 식"" 나아이(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 13 14 15 16 17","정보, 통신"
"약 2주 뒤에 서류합격자발표났습니다. 코나아이에서 MONA서비스 만드는 개발자 로 성장하다 디지털ID개발 1그룹 박현준 / 차민광 매니저 고객 삶 속에 스며드는 가스AMI서비스를 만 들다 디지털ID 5팀 윤재현 매니저 나아이(주) 사의 빠른 소식을 받아보세요! 3 (주)이지아이앤씨 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","AMI, 정보"
"자기소개 1분, 자소서에관해서 각종질문, 어떤방식으로 프로젝트에 해당기법을 사용했는지",기법
"헤드헌팅 회사를 통해 면접 제의가 와서 보게되었습니다. 보안관제 면접을 보러간 건지 학원 커리큘럼 검사 받으러 갔던 건지 알 수 없던 면접이였습니다. 일반적인 해 킹 기법질문이나 네트웍 질문이 나올줄았았는데 vlookup함수에 대해 질문하고 그 이후 하나하나 학원 수강과목에 대해 완벽히 아냐고 질문을 던져주셨습니다. 또한 면접관이 이력서에 기재된 보유기술에 대한 이해도가 낮았습니다. java의 기초문법 을 배운 것을 기재했더니 웹제작 경험이 있냐고 물어서 없다 했더니 당연히 할 줄 알 아야 한다고 합니다. 학원 수강 과목을 완벽히 할 줄 아냐는 질문만으로 실력을 평가하고 면접관조차 기 재한 내용을 이해못해 너무 괴상한 면접이였습니다. 결과발표는 일주일내로 준다하 고 안줍니다 코나아이에서 MONA서비스 만드는 개발자 로 성장하다 디지털ID개발 1그룹 박현준 / 차민광 매니저 고객 삶 속에 스며드는 가스AMI서비스를 만 들다 디지털ID 5팀 윤재현 매니저 나아이(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","기법, AMI, 정보"
"실무진 면접: 면접관 3분과 3:1 면접. 차장~부장급의 경력으로 보임. 경험했던 기술 사항에 대한 질문이 중점적이며 인성 면접은 적음. 면접관 분들 대부분 편안하게 대해주 셨으며 실무진 면접은 긍정적. 1. 가장 마지막 프로젝트 관련 중점적 질문 2. 암호학/보안에 대한 질문, 암호학에 대해 사용만 할줄 아는지, 실제로 아는지?더블/트리플 DES 차이 점 3. 서버 개발 경험 관련 질문 (스프링) 4. FIDO 관련 사항 질문, UAF/U2F 구조 차이점 등 (이력서에 명시됨) 대표이사 면접: 서류 읽다 힐끔 본 후 대뜸 뭘 잘하나? 다시 서류 보기 -> 대뜸 질문 반복 1. 뭘 잘하나 2. 연봉 얼마 받고 싶나 3. 왜 그 연봉이어야 하나?",트리
"1차 기술 면접에서는 자바 특징, 접근제어자, 오버로딩 오버라이딩 등 기본기가 있는지 질문함. 2차 면 접에서는 자신의 장단점 등 주요 질문들 위주",접근제어
"어떤 프로그래밍 언어가 가능한지? 대학원때 어떤 프로젝트를 했는지? ""다대다로 기술 면접을 했고.. 2차 임원면접도 다대다이지만 회장님만 질문.. 기술 면접은 많은 내용을 물어보지만 어떤 내용을 알고있는지만 물어보는 수준.. 임원면 접은 질문을 적게 받았고 기술에 대한 내 생각과 이해를 물어봄."" 디지털ID개발 1그룹 박현준 / 차민광 매니저 디지털ID 5팀 윤재현 매니저 나아이(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 20 21 22 23 24 직원추천","정보, 통신"
"1차: MSB, LSB의 차이? 프로세스와 쓰레드의 차이? Call by ref, call by val 차이? 2차: 지원 동기는? 해봤던 프로젝트 경험은?",프로세스
"회사다니면서 했던 일들에 대한 질문과 처음부터 개발한 사항, 그리고 개발에 대한 생각에 대한 질문들 대체적으로 어렵진않았었음 채용방식 그룹면접 발표시기 7일 후 ""최초 연락이 온 후, 2주 뒤에 1차면접을 면접관 3명, 지원자 5명으로 봤는데 회사다니다 온 사람에겐 개발했던 프로세스 구 도에 관한 질문과 처음부터 끝까지 개발을 진행한건 무엇이 있는지에 대한 질문하 고 그 외에는 학원 교육내용과 지원동기를 물어보는것으로 끝났고 1주일뒤 합격 발 표가 난 후, 2차 면접은 경영진중 한명과 진행되었었음, 대체적으로 연봉 책정하는 자리였으며 연봉책정된 후, 최종합격 통보가 왔고, 회사의 표준 연봉과는 거리가 한 참멀어서 안가기로 회사에 통보함"" 합격 부정적 도움이 돼요 1",프로세스
"저는 수학과여서 프로젝트나 자바를 배우본 경험이 없었는데 대부분의 공통 질문이 그런것과 관련되었 기 때문에 저를 패스하고 질문하는 경우가 많아 힘든 경험이었습니다. 채용방식 그룹면접 발표시기 7일 후 ""서류-실무면접-임원면접-입사 실무면접까지만 보았습니다. 면접관 4명, 지원자 5명이 들어갔습니다. 수학 및 IT 관련학과 지원가능이지만 프로그램언어나 프로젝트 경험이 없으면 대답 하기 어렵습니다."" 불합격 부정적 도움이 돼요 0",프로그램
"입사지원서 작성→ 서류전형 → 1차 실무면접 → 2차 임원진 면접 → 최 종합격 하지만 입사에는 관계없다고 인사 담당자님이 말씀하셨지만 1차 면접때 직무테스 트를 봤습니다. 서류전형은 코나아이 업무와 관련된 프로젝트 경험이 있으면 합격하실 수 있다고 생각하네요. 면접은 다대다 면접이었으며 (5대5) 시간은 한 40분정도 한것 같네요 전반적으로 자소서 위주의 프로젝트 내용 2/3, 인성 1/3정도 물어봤구요. 프로젝트 내용은 자신이 자소서에 쓴 프로젝트 내용은 완벽하게 알고 가셔야 합니 다. 인성도 자신의 강점이나 사회경험 등에서 좀 날카로운 질문들이 있었습니다. BEST 코나아이에서 MONA서비스 만드는 개발자 로 성장하다 디지털ID개발 1그룹 박현준 / 차민광 매니저 고객 삶 속에 스며드는 가스AMI서비스를 만 들다 디지털ID 5팀 윤재현 매니저 나아이(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","AMI, 정보"
"다른 업무를 시키면 어떨 것 같나요. ""면접관의 구성은 인사팀과 실무진이 섞여있는 것 같았습니다. 1차 면접 주 내용은 전공관련 업무 였고 디테일한 질문이 들어왔습니다."" 불합격 정보없음 도움이 돼요 0",정보
"1분 자기소개, 개인프로젝트 질문, JAVA 개발에 대한 질문 파견에 대한 의견, 고객들과의 소통을 잘 할 수 있는지 등등의 질문 ""상시 지원자의 경우 면접 2~3일 전에 연락왔습니다. 면접관은 연구소장과 담당 팀장 2명이며, 약 1주일 뒤 개인적으로 연락이 옵니다 이후 최종면접을 진행합니다"" 합격 정보없음 도움이 돼요 0",정보
"특별히 어렵진 않다고 생각합니다. 자소서에 대한 내용을 묻기때문에 솔직한 자소서라면 그에 맞는 대답을 해가시면 될거 같습니다. ""서류전형 - 1차전형 (IT테스트, 실무진 면접) - 2차 전형(임원면접) 순입니다. 자소서에 대한 질문을 많이 하십니다. 실무진 면접은 6:6정도고 조에 따라 조금씩 차이가 있었습니다. IT테스트는 그리 어렵지 않은 수준이었습니다."" 대기중 정보없음 도움이 돼요 0",정보
"프로젝트 경험 물어보고 직무 관련 질문을 물어봤습니다. 6명이 대답할 때, 궁금한 점이 생기면 바로 꼬리질문으로 들어왔습니다. ""서류 - 1차 실무 - 2차 임원 - 합격 프로세스로 진행합니다. 1차 실무 면접만 본 상태이고 면접관 4, 지원자 6 으로 진행했습니다. 인원이 꽤 되어 여러 개의 조로 나뉘어 진행되었습니다."" 대기중 정보없음 도움이 돼요 0","프로세스, 정보"
1. 스카웃 제의가 왔을때 어떻게 할것인지? 2. 왜 이 회사에 지원했는지? 3. 데이터를 어느 수준까지 다뤄봤는지? 어떻게 핸들링 했는지?,데이터
"주로 직무관련 성공경험에 대해서 질문하셨고, 다룰줄 아는 프로그램에 대해서 많이 물어보셨습니다.",프로그램
1. 모바일 배포 프로세스 및 장애 대응 2. 전직장 퇴사 사유는? 3. SI가 하고 싶나 SM이 하고 싶나?,프로세스
"데이터엔지니어라는 직군이 인기가 있는데, 왔다가 다시 이직하는거 아니냐?",데이터
"소프트웨어공학기법 단계들 중 어떤 단계를 가장 중요하게 생각하는지 물어봄. 신입 면접때는 잘 몰랐 지만, 지금 생각해보면 분석/설계 단계를 의도했던 것 같다.",기법
1. 지원 동기 2. 데이터센터 이전 사업 시 본인의 역할 3. 지방 근무 가능여부,데이터
1. 우리회사에 기여할 수 있는 부분은? 2. 프로젝트 진행 과정 전체적으로 말해봐라 3. 그 중 업무 프로세스는 우리회사에서 다른 프로젝트에서 중점적으로 진행중인데 과거 수행했던 관 점에서 우리회사가 고객에게 어필할 수 있는 키포인트를 말해봐라,프로세스
1. 중국에는 교환학생으로 왜 갔는가? 2. 자기소개를 간단히 하시오. 3. 2가지 질문이 끝이었습니다.,교환
- 왜 어학연수나 교환학생 안했는가? - 전공과 다르게 it 분야로 지원한이유? - 토론 : 택시 무임승차에 찬반토론,교환
"면접관을 분석해 보세요, 당사에서 어떤 사람이 되고 싶으신가요?, 클라우드 빅데이터 IoT 중 가장 중요 한 기술이 무엇이라 생각하나요",데이터
"SI, SM의 차이 및 본인이 잘할 것 같은 분야 본인의 장단점 회사에서의 목표 채용방식 인/적성검사, 개인면접 발표시기 14일 후 ""인턴전환 면접으로 상대적으로 편안한 분위기에서 진행되었습니다."" 액 3000억원 이상 휴맥스홀딩스(주) 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 33 34 35 36 37","정보, 통신"
진행해본 프로젝트명 야근에대한 생각 사용할줄 아는 프로그램언어,프로그램
"옆에 지원자준이 통신에 관심있어한다고 말했다가, 면접관이 통신에 대해 질문하고 5G가 어느영역에 가장 빨리 적용될거 같냐 물어보심",통신
"접관님들은 인사팀1명에 실무임원진 2명이었고 인성질문이 아닌 직무관련 질문들 을 물어보셨습니다. 분위기는 어둡지 않은 분위기로 풀어주시려고 합니다."" 불합격 보통 액 3000억원 이상 오진상사(주) 포지션 10개 채용 중 3 엘티삼보(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 41 42 43 44 45 신고하기 도움이 돼요 0","정보, 통신"
"- 개인질문 저는 중고신입이었기에 이에 대한 질문이 많았습니다. 1. 퇴직사유 & 왜 엘지씨앤에스로 이직을 희망하는지2. 이전 업종에 대한 미련은 없는지.(개발업무이 긴 했으나 산업군이 특징이 있었습니다 ex. 가전, 자동차, 의류, 은행 등과 같은) 3. 가장 기억에 남는 프로젝트 4. 이전 경력이 안드로이드 개발인데 다른개발도 가능한지. 5. 거의 2년의 경력인데 아깝지 않은지. 왜 신입으로 지원했는지 6. 프로젝트 배포까지 전 과정 중 가장 기억에남는? 힘든 과정? 은 무엇인지 - 3:3 공통질문 거의 신입들을 위한 질문들이어서 제 대답은 신경 안쓰는 분위기였습니다. 저는 그냥 편안하게 대화하 듯 농담도 주고받고 했던것으로 기억합니다. 다른 신입분들한테는 약간 비꼬는 역질문도 하셨습니다. Ex. 선배님들께 도움을 받겠다-> 그 선배도 너 알아서 해라 나도 힘들다 라고 하면 어쩔텐가. 1. 1년후 ,2년후, 10년후 그리는 본인의 미래 2. 본인이 이제 막 신입으로 회사에 입사하면 그리는 꿈이 있을텐데, 막상 1년쯤 일하다보면 자신의 꿈 과 괴리되는 업무와 주변으로부터의 온갖 밀려오는 사람적 업무적 스트레스가 있을것이다. 어떻게 해 결할 것인가. 퇴사할텐가? 3. 자신있는 언어 말해봐라(저한텐 안했습니다. 대신 안드로이드말고 다른개발 가능한지를 물었습니 다) ""2019년도 상반기 공채 서류 - 인적성(ict시험포함) - 1차면접 - 부트캠프(1주일, 자바시험) - 2주인턴 - 2차 면접 1차면접 : 면접관 지원자 3:3 로 진행되었고, 편안한 분위기였으며 소신껏 대답하면 된다고 생각합니다. 일부러 비꼬는 질문을 툭툭 던져서 당황할때 어떻게 대처하는지 보고자 하는 느낌 을 받았지만 능청스럽게 넘기시면 될듯 합니다. 2차면접 : 이건 각 부서 담당님(부서장) 마다 면접스타일이 너무 다른데, 어떤 부서 는 ‘삼주 잘쉬고 7월에봅세’ 하신분도 있고, 어떤 부서는 전공지식을 묻기도 하고 자 소서기반 심화질문도 하시기도 함. 면접후기는 1차면접에 관한걸로 올립니다"" 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",정보
"인적성 시험 합격후 면접 날짜 나옵니다 약 일주일 정도의 시간이 있는데 이시간을 잘활용하는게 중요할거라고 생각합니다. 분위기 자체는 화기애애 합니다 인사 담당과님과 팀장님이 면접으로 들어오는데 다대다 이기때문에 보통은 공통 질문으로 대답하십니다. 다른 분들에게도 여쭤보니 면접관님들의 스타일마다 질문의 정도나 의도 질문 구성 방식이 천차만별입니다. 제가 듣고 제가 느낀점은 확실히 모든준비를 해가야한다는것입니다. 자소시 기반임으로 자소서를 확실히숙지하시구 대답에서 모순이 생기면안됩니다. 이에 더해 인성같은 경우에도 평소에 짧게 말하는식으로 해야할것같습니다. 같은 조원이 길게 답하는데 면접관님들의 표정이 약간은 지루해하시는게 보입니 다. 111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)자비스앤빌런즈 [대규모 채용] Backend Engineer 3 ~ 20년, java, Spring 합격보상 100만원  (주)피매치 백엔드 경력무관, p 합 액 3000억원 이상 한화비전(주) 포지션 22개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",정보
"자기소개 cns에대해 아는것 설명 ""1차면접 자소서기반 질문과 공통질문을 받음"" 111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  (주)트레드 Back-e 경력무관, j 액 3000억원 이상 (주)솔루엠 포지션 2개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  면접경로 온라인 지원",정보
1. 1분 자기소개를 바탕으로 개별질문 (환율을 예측하는 프로그램을 왜 만들게 되었는지?) 2. 자신이 자신있는 언어의 특징에 대해서 말해보아라. 3. 정직하게 살면 성공할 수 없다는 말에 대해 어떻게 생각하는지?,프로그램
"왼쪽부터 한 분씩 자기소개 해보세요 내가 왜 sw개발 직무에 어울리고 lg cns랑 어울리는지를 자신의 성향과 연관지어 설명해주세요 ""면접 분위기는 매우 좋았습니다. 긴장하지 않게 해주려하는 면접관들 덕분에 더욱 편하게 면접을 진행할 수 있었습 니다."" 액 3000억원 이상 한화비전(주) 포지션 22개 채용 중 3 엘티삼보(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 53 54 55 56 57",정보
1. 자기소개 해주세요. 2. 인턴때 어떤 프로그램을 제작했나요? 추가질문1 : 인턴때 C#을 썻다고 하니 독학했는지 물어보셨습니다. 추가질문2 : 정규직을 하지않은 이유 3. iot 관련 프로젝트 해본거 있으면 말해보세요.? 4. 스트레스를 관리할 때 어떤식으로 하시나요. 5. 자소서에 DAP관련 내용을 써서 그런지 저한테만 DAP관련해서 물어보셨습니다. 6. 밖에서 보는 LG CNS 평가가 어떤가요? 많이 지원하려고 하나요?,프로그램
"오픈소스 소프트웨어의 소스를 분석해 본 적이 있냐라는 질문이 있었습니다 ""서류 통과 후 1차 면접까지 2주 정도 소요 된 것 같습니다. 1차에선 기술 위주 면접 2차에선 임원분과 IT 전반적인 내용에 대해 진행되었습니다"" 액 3000억원 이상 대원씨티에스(주) 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 66 67 68 69 70 2017/10 면접경로 공개채용",정보
지난 회사를 그만둔 이유 힘들었던 시간 ? 빅데이터에 대한 내용 프로젝트 관련 내용,데이터
"프로젝트 상황에 PM이 무리한 요구를 하는 경우 어떻게 대처할 것인가. 주말근무 및 야근을 강요할 경 우 어떻게 할 것인가. 채용방식 인/적성검사, 그룹면접, 개인면접 발표시기 14일 후 ""1차 실무자 면접은 다대일로 진행, 야근/주말근무 해야하는 상황이라면 어떻게할 것인가 뭐 이런질문있었고 2처 임원 면접도 비슷한 유형 아무래도 신입사원 면접은 패기가 중요"" 합격 긍정적 도움이 돼요 0",PM
"1분 자기소개 lg cns에서 하고 싶은 일? SI 기업에 대해서 각자의 생각 ""1차 역량면접 - 직무교육(1주) - 인턴십(2주) - 임원 면접 형태로 진행됩니다. 밑에 적은 내용은 1차 면접입니다."" (주)자비스앤빌런즈 [대규모 채용] Backend Engineer 3 ~ 20년, java, Spring 합격보상 100만원  111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)박차컴 JAVA 개 5년 이상, j 합 액 3000억원 이상 (주)솔루엠 포지션 2개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  공개채용",정보
경제학 관련 용어의 의미 (뭐였는지는 기억이 잘..) IT 기업을 지원한 이유,의미
"자기소개를 영어로 해보라. 왜 엘지씨엔에스에 들어오려고 하는가. 채용방식 인/적성검사, 그룹면접, 개인면접 발표시기 30일 후 ""12년 공채입사 면접의 경우 1차면접은 팀장,차장급이 들어왔었고 2차면접은 상무, 선임팀장이 들어왔다."" 합격 보통 111퍼센트(주) [111퍼센트] 1인 개발자 모집 경력무관, Unity, 유니티 합격보상 100만원  (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  (주)박차컴 JAVA 개 5년 이상, j 합 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",정보
소프트웨어 공학이란? 어플리케이션의 순환주기 앱과 어플리케이션 차이 배운 과목들은? 졸업작품에 대한 설명 자신의 장단점 졸업작품에 적용된 알고리즘에 대한 설명,주기
"1. IT회사와 IT서비스 회사의 차이는 무엇인가? 2. 지원분야와 다른 곳으로 배치한다면 어떻게 할 것인가? 채용방식 인/적성검사, PT면접, 그룹면접, 토론면접 발표시기 16일 후 ""1차는 PT/토론면접+실무면접 PT주제가 토론면접 주제와 같음 대기실에서 조별(8명이었음)로 PT/토론 주제가 정해짐 찬반은 랜덤하게 반으로 나뉘어 지정되고 각자의 입장에 맞게 준비할 수 있는 시간 이 주어짐(개별 준비) 준비시간이 지나면 면접장으로 이동하고 한명씩 PT후 바로 토론 진행함 실무면접은 다대다 면접인데 전공이나 전문지식 보다는 인성면접 느낌을 많이 받았 음. 자기소개 후 공통질문 후에 개별질문이 이어지는데 개별질문을 받지 못한 분도 있었음 2차 임원면접 다대다 면접으로 다른 회사의 임원면접과 비슷함. 특별한 점은 없었음. 인성면접. 압박은 전혀 없음. 편안한 분위기."" 합격 긍정적 (주)액션파워 Back-end Engineer (경력 5년 이상) 4 ~ 15년, node.js, Docker, Kubernetes, firebase 합격보상 200만원  리디(주) 백엔드 소프트웨어 엔지니어 7 ~ 12년, MYSQL, node.js, go, typescript 합격보상 100만원  (주)코드박 [200억 웨어 엔 3 ~ 10년, 액 3000억원 이상 오진상사(주) 포지션 10개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0",정보
"빅데이터 분야로 들어가고 싶어서 빅데이터 쪽으로 지원을 했는데 들어온다면 어느쪽에 들어오고 싶은 지 세가지 보기를 주셧었는데, 회사의 부서에 대하 이해가 적어 대답하기 힘들었습니다",데이터
1. 소녀시대가 물에빠졌을때 누구먼저 구할것인지ㅈ논리적으로 설명해보시오 2. PM이 하는일에 대해서 설명해 보시오. 3. 자기소개서에 있는 공모전 내용에 대해서 설명해 주시오.,PM
"it가 힘든데 지원한 이유는? 힘들거 아는데 왜 알면서 지원했는지? 채용방식 인/적성검사, 그룹면접, 개인면접 ""it기업의 느낌을 받을수 있었음. 면접은 기존에 주로 나왔던 질문이 다시 나오는경 우가 많았음"" 액 3000억원 이상 (주)제니엘 포지션 38개 채용 중 3 엘티삼보(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 96 97 98 99 100","정보, 통신"
"서울시 내에서 시내버스가 하루에 몇대나 운행이 될까요? 채용방식 인/적성검사, PT면접, 그룹면접, 토론면접 발표시기 16일 후 ""친절한 분위기에 좋은 인상을 주는 기업이었습니다. 면접비는 적었지만 그래도 좋 은 사람들이 일하는구나하는 느낌을 받았습니다. (2013년)"" 합격 긍정적 도움이 돼요 0",버스
"연봉 정보, 희망 배치 부서, 향후 경력 개발 방향 질문",정보
토론 면접 - 버스 입석 찬반 일반 면접 - 플랫폼 경쟁에 대해 어떻게 생각하나,버스
"홈페이지에 게시된 팀별 수시 모집에 경력지원 하였음. 1차면접에서 실제 투입될 팀의 팀장과 담당(팀장-상무 사이 중간 직책) 2명에게서 해당 팀에서 운영하 고있는 애플리케이션 관련 실무경험에 대해 질문을 받음. 또한, 해당 응용프로그램 최적화 및 관련 이슈(메모리, 속도 등)가 발생한다면 대해 어떻게 해결할 것인 가 질문을 받음.",프로그램
"실무자 면접: 일단 자소서를 중심으로 진행됨. 자소서 읽었을 때 자기들이 정보가 없어서(대학의 특정학과가 뭐 하는 과인지 궁금한 부분 등) 궁금한 점, 어떤 내용이 진짜인지 검증하고 싶은 점, 이 회사 진짜 오고 싶은지, 뭐 하는 회사인지 알고 온 건지 등등을 확인함.",정보
