question,extracted_terms
"직무의 관한 얘긴데 경력은 제품을 많이 공부하면 좋은 결과 있을거 같습니다 채용방식 개인면접 ""분위기는 좋았다고 생각함 경력은 1차 실무 2차 임원면접을봄"" (주)액션파워 Back-end Engineer (경력 5년 이상) 4 ~ 15년, node.js, Docker, Kubernetes, firebase 합격보상 200만원  (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  라이언앤 [경력] J 근제 도 3 ~ 5년, ja 액 3000억원 이상 휴맥스홀딩스(주) 포지션 0개 채용 중 2 (주)오픈노트 New 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",in
"SDN관련 질문입니다. 채용방식 그룹면접 ""서류합격 후 인적성 검사 후 기술 면접"" 불합격 긍정적 도움이 돼요 0",정적
"pt 면접시 선택한 주제에 대해서 상당히 날카롭게 질문하셔서 제대로 답변 못한적이 있었습니다. 준비 과정에서 철저하게 대비 하셔야 할것 같습니다. ""pt면접-실무면접-토론면접 과정으로 이루어져있습니다. 실무진 면접에서 프로젝 트 경험과 전공 지식 질문이 많이들어왔었습니다. 실무면접에서 떨어져서 임원면접 은 어떻게 이루어 지는지 잘 모르겠네요"" 불합격 정보없음 도움이 돼요 0",선택
"왜 이 회사에 온건지, 지원 분야에 대해서 얼마나 아는지 집중적으로 물어봅니다. 답변이 마음에 안들면 다시 얘기해 보게 시킵니다. 채용방식 인/적성검사, PT면접, 토론면접, 개인면접 발표시기 7일 후 ""자소서 : 다 읽어보는 것 같습니다. 면접은 실무와 임원으로 나눠져 있고, 실무는 다시 역량, PT, 토론으로 나눠져 있습 니다. 인적성은 그냥 시중에 있는 문제집 한권만 풀고 갔는데 운좋게 붙은 것 같네요. 실무 면접은 하루만에 다 보기 때문에 준비를 어느정도 해야합니다. 역량은 자기소개서 기반이고 지원동기 물어봅니다. PT는 지원한 분야마다 다르며 30분의 시간과 노트북, 전지를 주고 작성을 시킵니 다. (PT하고 바로 그자리서 역량 시작) 토론은 방식이 해마다 달라지는 것 같은 2014년 하반기에는 레고 블럭으로 크루즈 선을 만들게 시킵니다. 임원은 안가봐서 모르겠네요~"" 불합격 긍정적 도움이 돼요 0",정적
"학업 외에 다른 거 가장 열정적으로 해본 경험 있습니까? 술잘해요 ? 채용방식 인/적성검사, PT면접, 그룹면접, 토론면접, 개인면접 발표시기 14일 후 ""메일 문자로 왔고, 1차 면접은 PT와 토론 역량 면접으로 구성되어있습니다 우선 토론면접은 다같이 어떤 주제를 레고로 만드는 것이었고 PT 면접은 문제 3개중 하나 선택해서 인터넷으로 30분간 검색하고 전지에 써서 발 표하는것입니다 3:1로 PT후 바로 그자리에서 역량면접을 봅니다 면접분위기는 좋습니다"" 대기중 긍정적 도움이 돼요 0","정적, 문자, 구성, 선택"
"4개월의 인턴 후 정규직으로 전환이 되었습니다. 인턴 지원 당시 서류 전형 > 1차면접(실무면접) > 2차면접(임원면접) 후 합격을 하 였습니다. 1차 면접 - 30분 가량 프레젠테이션 면접 준비를 합니다. 준비실에 입장을 하면 노트북과 전지, 매직등이 준비되어져 있습니다. 30분 동안 주제에 맞게 준비를 하면 되고 3명의 실무 면접관 앞에서 30분 가량 면 접을 진행 합니다. 2차 면접 - 3명의 임원 앞에서 면접을 진행 하게 됩니다. 면접실에 3명이 입장을 하였고 돌아가면서 차례로 면접을 진행 합니다. BEST 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 (주)오픈노트 New 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 디비·영업·마케팅·TM·DM 신규사업자, 기업, 법인, 영업, 온라인마케팅, 쇼핑몰, 오픈마켓, 연락처, 전화번호부 제공 디비인포 열기 67 68 69 70 71","처리, right"
"레고 면접 상황 자체가 너무 어려웠습니다. 채점 기준이 영.. 감이 안옵니다. 그리고 면접 과정 중에 만난 모든 면접관분들 다 좋은분들 같으셨습니다. 회사에 대한 이미지가 굉장히 좋아졌습니다. 채용방식 인/적성검사, PT면접, 그룹면접, 개인면접 각자 작성한 전지는 인사과직원분께서 세미나실에 걸어줍니다. 시간이되어 세미나실에 들어가면서 pt면접이 시작됩니다. 발표는 한 5분정도? 저는 5분도 안했던 거 같습니다. 발표를 다 하면 pt에 대한 질문을 하시는데 어떤 방식으로 생각을 풀어냈는지 질문을 하셨습니다. 제 생각에는 서론 - 본론 - 결론으로 구조적으로 풀어내는 게 중요했던 거 같습니다. 전공자인 경우에는 전공 지식 위주로 질문을 했다고 들었습니다. 저는 비전공자라서 인성 위주로 질문을 받았습니다. 다 마치면 대기를 하다가 시간이 되면 레고 면접을 보러 다른 세미나실에 들어갑니 다. 응시자마다 앞에 종이와 펜이 놓여있고 책상 가운데는 레고가 있고 3명의 면접관이 있습니다. 처음에 요구사항을 불러줍니다. 요구사항을 메모하는 내용을 유심히 보는 느낌이었 습니다. 그리고 중간 중간에 요구사항이 바뀌는데 그것도 메모하는 것이 중요한 느낌이었습 니다.(나중에 요구사항의 순서가 어떻게 됐냐고 질문을 했습니다.) 레고를 잘 만드느냐 못만드느냔 보다는 여러명이서 한가지 일을 할때 어떤 성향인 지를 보는 거 같았습니다. 대체로 남자분들은 온전히 만드는 것에 집중하는 느낌이었고 여자분들은 주변 분위 기도 유하게 만드는 거 같았습니다. 이 면접에서는 뭐가 정답이고 뭐가 안좋은건지 모르겠습니다. 제가 하면서 느낀 점은 너무 목적만 보고가느라 상대를 배려하지 못하고 명령받는 느낌을 받아서 잠깐 사이에 기분이 상하기도 했습니다. 그리고 면접관에게 질문을 받았을 때, 한 배를 탔다는 느낌때문에 제가 느낀 솔직한 느낌을 말할 수 없었습니다. 레고 면접, 이 상황 자체는 IT업계에 흔히 있는 갑의 요구사항이 자주 바뀌는 상황을 레고로써 풀어내는 거긴 했습니다. 면접비 3만원 받고 집에 갔습니다."" 대기중 긍정적 도움이 돼요 4","구조, 명령, 정적"
"전공 지식 관련 질문, 지금까지의 학교 프로젝트를 쭉 설명하고, 느낀점을 각각 말해보세요 채용방식 인/적성검사, PT면접, 토론면접, 개인면접 ""서류 - 인적성 - 토론/PT/역량면접"" 대기중 긍정적 도움이 돼요 0",정적
"그룹면접이 찬반으로 나누어서 진행하는 것이 아닌 그룹 전체가 하나의 목표를 해결하는 것이 생각 외 여서 힘들었습니다. 도중에 갑작스런 요구사항이 있어서 그것을 전부 응대하거나 응대안한다면 적절한 이유를 찾아야 할 것 같습니다. 채용방식 인/적성검사, PT면접, 그룹면접, 개인면접 ""면접은 PT면접후 바로 앉아서 일대다로 역량과 인성면접을 진행하였습니다. 그 다음 30분 대기 후 그룹면접으로 진행하였습니다."" 대기중 부정적 도움이 돼요 1",정적
"우리회사의 사무소는 몇개이고 삼주의 직원은 몇명인가 채용방식 필기시험, 토론면접, 개인면접 발표시기 5일 후 ""서류통과후 영어시험을 봅니다 난이도는 토익보단 조금 쉬운정도 합격후 개인면접시 인성관련을 물어봅니다 자기소개 야근이많은데 잘할수있나 등 기초적인것들 그리고 돌발질문도있는데 서울시내 주유소가몇개있을꺼같나등 그다음 그룹면접을 봅니다 질문을주고 준비된 종이에 자신의생각을적고 토론을하 는모습을 보여줍니다 대략적으로 평이합니다"" 합격 긍정적 도움이 돼요 0",정적
"다른 업계에 비해 어려운 수준은 아니었습니다 채용방식 인/적성검사, PT면접, 그룹면접, 개인면접 발표시기 13일 후 ""총 2번의 면접을 봅니다. 첫번째는 PT, 인성, 그룹면접인데 그룹은 다같이 레고쌓기이고요 PT는 주제주고 그중 하나 선택해서 하는겁니다"" 불합격 보통 도움이 돼요 0",선택
"동종업계의 다른 기업(삼성SDS, LG CNS, SK C&C, 프소크ICT 등)이 아닌 왜 우리 회사에 지원했는가? 우리 회사는 국내에서도 최고의 위치에 있지는 않는데 왜 우리 회사에 지원했는지. 여기저기 다 찔러본 것은 아닌가? 채용방식 인/적성검사, PT면접, 그룹면접, 토론면접 ""최초 이메일 합격 통지 후 1주일도 안되어서 서울 본사에서 면접 진행. 분위기 나쁘지 않았음. 다만 인적성 거쳐서 선발된 인원이 다소 많아 보임. 몇 배수 뽑은건지 궁금함."" 불합격 긍정적 도움이 돼요 0",정적
"기술면접은 오픈소스 사용하고 있는 것, spring framework 에 대한 질문을 했습니다. 평이하게 대답 했습니다. 임원면접은 자소서 위주로 물어봤습니다. ""그룹 온라인으로 지원 했습니다. kt ds 사옥 3층에서 기술면접을 후 2틀뒤 임원 면접을 했습니다."" 합격 정보없음 도움이 돼요 2","오픈소스, in, or"
"자기소개해봐라 니가 여기와서 할수있는게 무엇이냐? ""인턴면접이였습니다. 서류-인적성-면접 pt면접, 인성면접, 기술면접? 3:1 한번에봤습니다 그룹면접 블록쌓기 6명이 1조로 보았습니다"" 불합격 정보없음 도움이 돼요 0",블록
"저는 레고만들기에서 어필을 잘 하지 못했던 것 같습니다. 그리고 정말 간단한 전공질문에서 파고들어 서 마지막까지 확실한 대답을 못했습니다. 채용방식 인/적성검사, PT면접, 그룹면접 ""지방사립인데 서류에서 붙어 인적성까지 합격해서 인턴 면접까지 갈 수 있 었습니다. 면접은 하루에 1, 2차로 이루어졌습니다. 먼저 6~7명정도 그룹으로 레고 만들기를 했고, 다음은 3명씩 따로 다:1 면접을 했습니다. PT면접하기 전, 어떤 방 으로 들어가 컴퓨터와 전지, 펜을 주고 30분안에 3개의 주제에서 하고싶은 주제를 선택해서 피티내용을 적고 면접을 보러 갔습니다. PT는 5분정도 간단하게 한 후 PT에관련된 질문 몇가지와 인성면접을 진행했습니다. 인성면접에서는 경험들에 대 해서 많이 질문하셨고 경험 속에서 기술질문까지 했습니다."" BEST 불합격 보통 도움이 돼요 1","컴퓨터, 선택"
"자신의 경험이 이 회사와 어떻게 부합되는가라는 질문. 채용방식 인/적성검사, PT면접, 그룹면접, 토론면접 ""신입때 면접은 대학때 프로그래밍 관련 어떤 경험을 했는가라는 주제. 토론면접에선 지원자들과 단체생활에서 있을법한 내용위주를 묻고 자신의 단점에 대해 물어봄 자세한 코딩기술보단 각 언어의 성격정도."" 합격 보통 도움이 돼요 1",프로그래밍
"압박면접은 아니지만 레고 면접이 있습니다. 피티면접은 왜 그 피티에 대해서 차별성이나 독특함, 경쟁사에 비해 좋은지 강점을 말하라는 부분이 어 려웠습니다 채용방식 인/적성검사, PT면접, 그룹면접, 개인면접 발표시기 4일 후 ""면접 1회 안에 피티, 개인 역량, 그룹면접을 함께 봅니다 서류통과 > 인적성 > 그룹면접, 역량+피티면접이 진행됩니다. 면접관은 3명이고 3:1로 봅니다. 그룹면접은 8~12명이 함께 들어갔습니다."" 불합격 긍정적 라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)트레드링스 Back-end 개발 상시 채용 경력무관, java, Spring, SQL, java spring 백엔드  (주)자비스 [대규모 3 ~ 20년, j 합 액 3000억원 이상 데브시스터즈(주) 포지션 0개 채용 중 2 (주)오픈노트 New 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  신고하기 도움이 돼요 0","정적, Java, in"
"3:1면접전에 30분의 시간을 주고 예제 3개의 문제를 주고 그것에 대한 발표를함 문제중 하나는 올레네 비에 대해 발표하는것임 , 이때 큰 종이를 주어지고 거기다가 글도 쓰고 그림도 그린다음 발표하는것임 채용방식 인/적성검사, PT면접, 그룹면접, 개인면접 ""2014 하반기 인턴, 서류 , 인적성, 면접 순으로 진행하였고, 자소서의 경우 나만의 강점, 직무관련경험, 특별/특이경험, 지원동기 및 입사 후 포부 총4개의 문항 이있었씀 인적성은 다른 회사 인적성이랑 비슷하지만 마지막에 창의력 문제가 특이함, '만약 에 햇빛이 없다면 어떻게 살아갈까' 이것이 창의력 문제 임 면접의 경우 피티면접과 3대1 면접, 이렇게 2개 면접이 있씀 피티면접의 경우 레고 로 워터파크 만드는거 였고 3대1 면접의 경우 질문들이 평이함 , 들어오면 무슨일을 하고싶은지, 자기소개 등등 좀 특이하다면 자기소개서 에 쓴 글들을 상세히 물어봄"" BEST 불합격 긍정적 도움이 돼요 0",정적
"Pt면접이 30분시간동안 모든준비를 하는것이기 때문에 어설프게 준비하다간 낭패봄 Pt주제에 대한 심도있는 질문 들어올 가능성 있음 채용방식 인/적성검사, PT면접, 그룹면접 발표시기 3일 후 ""시험보고 10일 후 면접 총 3개 pt,인성,그룹면접 Pt면접은 제대로 아는분야를 선택하셔서 설득력있게 하는것이 중요"" 불합격 보통 도움이 돼요 0",선택
"대체로 평이했음 ""인적성 테스트 후 대략 3주 뒤에 면접 봄. 아침 9시부터 우리조는 먼저 토론면접(제시한 주제에 대해 레고로 표현 및 토론)을 삼사십분 본것같음. 30분가량 대기하고 pt발표(세가지 주제 중 선택하여 전지에 작성, 모두 ktds관련주 제) 자료 30분동안 만듦. 3명의 면접관 앞에서 5분정도 pt발표하고 그에대한 질의응답, 인성, 기술면접을 다 봄. 면접보는 방이 네개였는데 내가 들어간 방은 주로 인성과 자소서 내용위주로 질문 하며 압박없이 편안했으나 다른 방에 들어갔던 사람들은 기술집중 질문도 있고 압박도 있었다고 함. 총 2시간 반 정도 걸린듯 하고, 면접비 3만원 줌."" 불합격 정보없음 도움이 돼요 2","테스트, 선택"
"랜덤한 기술적 주제로 발표하는 pt면접이 어려웠음 채용방식 인/적성검사, PT면접, 토론면접, 개인면접 발표시기 7일 후 ""오래되서 기억은 안나지만... 공채 공고를 보고 입사지원 후 토론면접 / PT면접+기술면접(개인) / 인성면접(그룹) / 인적성검사 와 같이 총 3번 면접+검사 를 통하여 입사함"" 합격 긍정적 도움이 돼요 0",정적
"밥먹고왔어요? 긴장을 왜이렇게 안해요? 전공지식과 자소서 내용들 ""1. 토론면접 : 여러사람들과 한 조가 되어 레고를 이용해 토론면접을 함 말그대로 그냥 미션주고 ktds에서 이런 저런 방향으로 프로젝트 하는데 어떤식으로 할것인 가? 레고만들고 발표하시오! 2. pt면접 : 주제 2~3개중 택 1, pc사용 가능 3. 역량면접 : pt면접 후 역량면접을 함."" 합격 긍정적 도움이 돼요 0",정적
"PT 면접 주제가 분야별로 다양함, 시간이 엄격하게 주어지므로 전지를 작성하는 방법도 잘 생각해야할듯. 아는 한에서 대답할 것...무작정 안다고 생각하면 꼬리 질문 들어옴 꼬리 질문이 가장 힘들었음 채용방식 인/적성검사, PT면접, 그룹면접, 개인면접 발표시기 7일 후 ""서류전형 지원서는 까다롭지 않은편, 서류전형 발표는 약 2주 안에 발표, 인터뷰 횟수는 2회, 분위기는 처음에는 압박면접인 듯 했지만 그걸 알고 가면 담담 하게 임할 수 있었을 정도의 분위기. PT면접 있음, PT 내용이 중요한 것이 아니라, 발표 실력이 중요한 듯! 면접은 다대일. 면접 팁은, 떨지 않을것? 그자리까지 온 것 자체가 이미 회사에서 본인을 뽑을 생각 이 있다는 것임. 괜히 지원자많아보인다고 떨지 말 것~ 면접끝나고나서 들리는바로는, 면접방(5개)마다 분위기가 판이하게 달랐다고 함. 압박/편안"" 합격 긍정적 도움이 돼요 1",정적
"항상 나오는 본인소개를 해 보시오 에서 당황하거나 책 읽지 마시기 바랍니다 (제 옆에 책읽던 사람은 떨어졌음). 기억나는건 IT인데 야근이나 주말출근 같은건 어떻게 하겠느냐는 질문이 있었습니다. 채용방식 인/적성검사, 그룹면접 발표시기 7일 후 ""면접은 기술 면접-인성 면접으로 진행됩니다. 기술면접때는 입사시 같이 일할 팀장 님과 타 팀장님들과 면접이 진행되며 디테일한 내용을 물어보는 편입니다. 인성면 접때 저 때는 사장님과 본부장님이 들어오셨습니다. 면접관들이 자기소개서가 인쇄 된 제본책자를 보시며 질문을 하시니 자기소개서에 자기가 뭘 썼는지는 외우고 오 셔야 겠습니다."" 합격 긍정적 도움이 돼요 0",정적
"1차 면접에서 리눅스 명령어, 자바의 접근 제어자 등 간단한 개발 관련 질문을 하셨음. 그 외 mbti, 취미 등 개발과 관련 없는 것도 질문 받음. 2차 면접은 보통 면접에서 물어볼 질문들 위주로 물어봄. 예를 들어 동료와 갈등이 생겼을 때 어떻게 풀 어나갈 것인지. 본인의 강점. 성공 사례 등을 물어봄",리눅스
"대학에서 진행했던 프로젝트 컴퓨터구조, 시스템 프로그래밍 관련 질문","컴퓨터, 구조, 프로그래밍"
cs 기초적인 부분에 대해 질문했는데 주로 운영체제 관련 질문이었습니다. 데드락과 세마포어 관련되 서 기억이 남네요,운영체제
"2차 면접 까지 질문 중에서 1. 자기개발을 어떻게 준비하는가 ""1차 코딩테스트 & 실무진 면접 - 2차 임원진 면접 - 건강검진 - 입사"" 나아이(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 3 4 5 6 7 2021/12 면접경로 공개채용","테스트, 처리, right, 경로"
코딩테스트는 어떻게 해결하셨습니까? 2지망은 무엇인지 질문하셨습니다(ios도 필요한데 그쪽으로 가도 괜찮은지) 서버나 다른 쪽 희망하는 건 없는지. 또 그쪽으로 어필한 것이 있는지) 코나 카드에 추가했으면 하는 기능은 무엇입니까?,테스트
프로젝트 위주로 질문하였음 코딩 테스트를 어떻게 생각하고 풀었나? 미래의 코나에서의 나는?,테스트
"1. 술을 잘 마시냐 2. 팀에 까다로운 사람들이 많은데 괜찮은가 3. 일반적인 개발 질문들 ""2년전에 본 면접입니다. 중견기업이라 많이 기대하고 긴장했는데 면접을 봐왔던 것 중에 가장 퀄리티 낮은 질문들이여서 많이 실망했던 기억이 납니다."" 불합격 부정적 도움이 돼요 4",정적
Call by reference 과거 진행한 프로젝트 설명,"Call, all"
"코딩테스트에 관한 질문, iOS 개발 경험 있는지, 자소서에 적었던 프로젝트에 관한 질문 발표시기 7일 후 ""문자로 서류 결과 발표 나왔다고 회사 웹사이트에서 들어가서 코딩테스트와 면접 날짜가 잡혔습니다. 3대 4로 편안한 분위기로 진행 되었으며 한 사람 한 사람에게 질문을 하며 끝까지 들어주었습니다."" 불합격 보통 도움이 돼요 0","테스트, iOS, 문자"
기술적인 질문 1. 리눅스 명령어에 대한 기본 지식 2. 실무 경험담 3. 서버 관리 능력,리눅스
"최종 면접에 질문을 한 사람에게 함 결국 전원 탈락 ""총 3차까지 면접을 봄 3차에 만원 코나카드에 충전된거 줌"" 나아이(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 9 10 11 12 13 2018/09 면접경로 공개채용","처리, right, 경로"
"신입이어서 그런지 학부생 때 배운 운영체제 및 자료구조들에 대한 질문들. 채용방식 그룹면접 발표시기 30일 후 ""신입으로 면접 봤으며 대학 과정에서 필수적인 지식을 질문했습니다. 조금 딱딱하 긴 했지만 크게 불편한 느낌은 없었고 무난했던 것 같습니다. 다대다 면접으로 1차 2차 진행했습니다."" 합격 보통 도움이 돼요 1","운영체제, 자료구조, 구조"
면접전 필기시험이 있습니다. 1. 리눅스 명령어 2. 전직장퇴사 사유 3. 보안관제란 무엇인가?,리눅스
"자기소개서에 적은 프로젝트에 대해서 자세히 물어보셨습니다. 특별히 어려운 질문은 없었습니다 채용방식 그룹면접 발표시기 ""자기소개서 기반의 프로젝트 질문을 주로 하셨습니다. 다대다 면접이었음"" 나아이(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 11 12 13 14 15","처리, right"
"코나카드를 발급, 사용한 경험 및 사용 usage 측면에서의 제안사항은 무엇인가. 그리고 중장기적으로 핀테크 시장의 전망은? 발표시기 30일 후 ""글로벌 제조기업에서 플랫폼 비즈니스를 추구하는 회사의 비전이 몸소 느껴질만한 과정이었음"" 합격 보통 도움이 돼요 0",플랫폼
"이직사유가 어떻게되는지? 어떤업무해봤는지? 언어 다룰줄아는것? 업무지식? 채용방식 개인면접 발표시기 30일 후 ""편안한분위기 회사평가에 보면 잦은이직률등 문제가있어보이지만 드러나지않음"" 대기중 긍정적 도움이 돼요 0",정적
"1차 면접 시 it 관련 기술 아는 사람 손 들어 답 해보시오 했을 때 순발력 필요. ""1차 면접 당시 it 관련 질문이 대부분이었음. 이거 아는 사람 손 들어라 ~ 이거 아는 사람 손 들어라~ 식"" 나아이(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 13 14 15 16 17","처리, right"
"약 2주 뒤에 서류합격자발표났습니다. 코나아이에서 MONA서비스 만드는 개발자 로 성장하다 디지털ID개발 1그룹 박현준 / 차민광 매니저 고객 삶 속에 스며드는 가스AMI서비스를 만 들다 디지털ID 5팀 윤재현 매니저 나아이(주) 사의 빠른 소식을 받아보세요! 3 (주)이지아이앤씨 - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","격자, 디지털, ID"
기술면접은 기본 자바 개념을 얼마나 알고 있는지를 물어봤었습니다 임원진면접은 회사에 대한 이해도를 물어보는 내용들이 많았습니다,개념
"대학에서 가장 재미있다고 느꼈던 전공 과목은 무엇인지, 모임의 리더로서 활동한 적이 있는지, 가장 어 려웠던 상황은 어떤 것이었는지 등 일반적인 면접가이드북에 나올만한 질문이 대부분임. 채용방식 개인면접 발표시기 7일 후 ""면접은 1대 다로 진행되었으며 실무자 면접과 대표이사 면접으로 나뉘어짐. 별도 의 코딩 테스트는 없으며 지금까지의 경험과 직무에 관련된 질문을 주로 함. 대표이 사 면접은 다소 딱딱한 분위기. 보수적인 분위기의 회사인 만큼 할 말 안할 말을 잘 가려서 해야 함."" 불합격 보통 도움이 돼요 0",테스트
"헤드헌팅 회사를 통해 면접 제의가 와서 보게되었습니다. 보안관제 면접을 보러간 건지 학원 커리큘럼 검사 받으러 갔던 건지 알 수 없던 면접이였습니다. 일반적인 해 킹 기법질문이나 네트웍 질문이 나올줄았았는데 vlookup함수에 대해 질문하고 그 이후 하나하나 학원 수강과목에 대해 완벽히 아냐고 질문을 던져주셨습니다. 또한 면접관이 이력서에 기재된 보유기술에 대한 이해도가 낮았습니다. java의 기초문법 을 배운 것을 기재했더니 웹제작 경험이 있냐고 물어서 없다 했더니 당연히 할 줄 알 아야 한다고 합니다. 학원 수강 과목을 완벽히 할 줄 아냐는 질문만으로 실력을 평가하고 면접관조차 기 재한 내용을 이해못해 너무 괴상한 면접이였습니다. 결과발표는 일주일내로 준다하 고 안줍니다 코나아이에서 MONA서비스 만드는 개발자 로 성장하다 디지털ID개발 1그룹 박현준 / 차민광 매니저 고객 삶 속에 스며드는 가스AMI서비스를 만 들다 디지털ID 5팀 윤재현 매니저 나아이(주) 사의 빠른 소식을 받아보세요! 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스","함수, 문법, 디지털, ID"
"소트의 종류, 객체지향프로그랭 등등 기술적인 질문을 좀 물어보고 진행했던 프로젝트를 물어봄",객체지향
"실무진 면접: 면접관 3분과 3:1 면접. 차장~부장급의 경력으로 보임. 경험했던 기술 사항에 대한 질문이 중점적이며 인성 면접은 적음. 면접관 분들 대부분 편안하게 대해주 셨으며 실무진 면접은 긍정적. 1. 가장 마지막 프로젝트 관련 중점적 질문 2. 암호학/보안에 대한 질문, 암호학에 대해 사용만 할줄 아는지, 실제로 아는지?더블/트리플 DES 차이 점 3. 서버 개발 경험 관련 질문 (스프링) 4. FIDO 관련 사항 질문, UAF/U2F 구조 차이점 등 (이력서에 명시됨) 대표이사 면접: 서류 읽다 힐끔 본 후 대뜸 뭘 잘하나? 다시 서류 보기 -> 대뜸 질문 반복 1. 뭘 잘하나 2. 연봉 얼마 받고 싶나 3. 왜 그 연봉이어야 하나?","정적, ID, 구조, 반복"
간단한 프로그래밍 실력과 프로젝트 경험,프로그래밍
"1차 기술 면접에서는 자바 특징, 접근제어자, 오버로딩 오버라이딩 등 기본기가 있는지 질문함. 2차 면 접에서는 자신의 장단점 등 주요 질문들 위주","특징, 오버라이딩"
