question,extracted_terms
1. 가장 크게 진행했던 프로젝트 2. 소켓 프로그래밍 3. 프로세스와 스레드 차이,스레드
"리눅스개발이어서 리눅스 명령어관련 질문 몇개, 운영체제 관련질문, 코테본거 열어서 추가질문 받음",명령어
최근 읽은 책은? 프로세스와 스레드 차이 뮤텍스 세마포어 차이,스레드
1.개발자로서의 포부 2.디버깅 경험 3.IPC 방법,디버깅
실행파일의 entry point에 대해 설명. 구현한 암호알고리즘을 설명.,int
공인ip와 사설 ip의 차이점 sql injection에 대한 질문 등 기술질문이 1 2 차 둘다 많았다,in
"관제 신입으로 지원함 면접은 다대다로 이루어짐 보통 3명씩 들어가는 듯 함 기술면접은 sql injection, xss, csrf, owasp top10, 네트워크 기초 지식 등등 물어봄 5년 후 내 모습? 이런것도 물어봤음 임원면접은 들어가기 20분 전 사전설문지 작성함 자소서 기반으로 압박면접이 둘어오고 본인의 장단점, 강점, 이사 후 포부 등등 물어봄 현제 관제의 한계점이나 내 목표? 이런것도 물어봄","in, as"
owasp top10어떤게 있죠? 보안 솔루션 아는데로 특징이 뭐있나요? 직무 담당 시 하는 일에 대해 알고 있나요?,as
기술면접에서는 생각보다 상세히 물어봅니다. 1. ssl 과 ipsec vpn을 설명해보시오 2. tcp flag에 대해 설명해보시오 3. ips와 ids 에 대해 설명해보시오,flag
- DDoS 관련 질문 - 탐색 관련 질문(Ex. 이진탐색) - IoT 관련 질문,이진탐색
"1) 안드로이드 생애주기 설명 2) string / stringbuffer의 차이점 3) primitive type, reference type 차이점","string, in, reference"
call by reference 와 call by value 차이 우리 회사 제품에 대해 설명해보라,"call by reference, reference, call by value, value"
"- 프로세스, 스레드 차이? - 알고리즘 관련 설명? - Spring 관련 기본 질문들?","스레드, in"
OWASP Top 10 중 한가지 자세히 설명해볼수있나요,Top
자사제품을 사용해본적 있는가 멀티 스레드를 사용해본적 있는가 자료구조에 대해서 설명해보아라,스레드
지원동기 마지막으로 하고 싶은 말 윈도우 64비트와 32비트 차이점을 물어봤습니다,비트
"web service의 기본 동작 순서 spring 사용 버전, 버전에 따른 차이, 프레임워크 이해도 등",in
"3 way handshake, syn flooding 방지 방법, apt 공격이란 무엇인가, 지원 동기, 자기소개",in
"1. 두 고객사 중 한 고객사에 서비스를 하던중 다른 고객사에 급한 일이 생기면 어떻게 대처할것인가? 2. ssl 설명 3. sql인젝션, 버퍼오버플로수 설명 4. 이 업계를 업으로 삼은 이유",오버플로
"Osi 7계층에 대하여 질의 인젝션에 대한 질의 보안코딩경험에 대한 질의 쿼리튜닝에 대한 질의 보안3대요소 대용량 데이터 관리경험 사용 프래임워크설명 이전 회사 업무에 대한 설명 채용방식 그룹면접 발표시기 30일 후 ""보안지식과 개발스킬 네트워크 db등 다양분영역에서 질문을 받았습니다."" 합격 긍정적 도움이 돼요 0",쿼리
"나중에 다른 직무로 변경하고 싶은 생각이 있는지, http flag 설명, apt공격 설명",flag
자기가 해 본 프로젝트 경험에 대해 설명해보세요 시간복잡도에 대한 설명 및 기초 알고리즘 내용 멀티스레드와 멀티프로세스의 차이점 등등 기초적인 운영체제에 대한 내용이 많음,"멀티스레드, 스레드"
포인터에 대한 질문 Class / struct 차이,"Class, as, struct"
1. 향후 5년 뒤 본인의 모습에 대해 말해보시오. 2. 기술적인 질문(SQL Injection과 Blind SQL Injection의 차이) 3. 본인이 장점 및 역량에 대해 말하시오.,in
"owasp 10에서 기억나는대로 얘기해보세요, xxe에 대해 설명해보세요, 10년 뒤 무엇을 하고 있을 것 같은지",as
3 WAY HANDSHKE 프로세스 스레드 차이 간단한 자료구조,스레드
"stl 스택, 큐, 힙 등 어떤것이 있는지, 특징은? 멀티 프로세스간 동시성 제어 기법은? 대칭키와 비대칭키란?",스택
프로그래밍 상에서 클래스 모듈과 모듈과의 차이점은 무엇인가요,"클래스, 모듈"
구체적으로 사용해 본 방화벽 기기와 그 명칭을 물어보셨고 사용했다하면 그것에 대해 좀더 자세한 것 을 물어보셨다.,명칭
"알고있는 알고리즘이 있으면 설명해주세요. static 에 대해서 설명해주세요. 보안에 대해서 어떻게 알게되었나요? 발표시기 5일 후 ""1차면접이엇습니다. 편의상 음슴체로 할게요. 3대3면접. 면접관분들 앞에는 각각 노트북이 있음.(지원자가 말하는 것을 기록하 심) 처음에 자기소개부터 시작. 2분내로 다 끝나면 자기소개 위주로 질문함. 자기소개서 및 이력서 관련 질문은 안하심. 마지막으로 할말있으면 하라고하심. 분위기는 편안하고 좋았음.(처음에 자리앞에있는 물 한잔하라고 함.)"" 대기중 긍정적 도움이 돼요 0",static
"인성면접, 구술면접 있었습니다. 구술면접에서는 해결 과제를 주고선 그에 대해 해결 방식을 서술하는 방법으로 진행됐습니다. Network 7 layer , booting의 순서 등 전산 지식에 대한 질문도 나왔습니다.",in
"문자를 숫자로 변경하는 문제가 테스트로 나왔어요 채용방식 ""1차에서는 코딩 테스트. 2차는 인성면접입니다"" 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr 67 68 69 70 71 면접경로 공개채용",문자
Linux 명령어 등 기초적인 시스템 관리 관련 질문,"in, 명령어, 시스템"
프로젝트 진행하며 가장 어려웠던 점은 무엇인가요? ES5와 ES6의 차이점? Lambda expression이란? Abastract를 사용하는 이유?,as
"컴퓨터 관련 학과 졸업생이라면 어느정도 예상 할 수 있는 질문이 나옵니다. 키워드는 순수 가상함수, 해시 알고리즘, 인덱싱, 저장 프로시저 등에 대해서 물어보십니다. 또한 작성된 이력서를 토대로 확인을 하시기도 합니다.",인덱싱
"1. 경력 소개 요청 (프로젝트 위주) 2. 프로젝트에서의 본인 역할 3. 프로젝트에서 비즈니스 로직을 제외한 전체적인 프로그램 flow 4. 왜 그렇게 프로그래밍을 했는가? 5. 개선점은 없는가? 6. 형상관리 사용경험 및 차이점 (svn, git 사용해봤다고 답했을 때 차이점에 대해 추가 질문을 했습니 다) 7. 경력이 비어 있으면 해당 기간동안 무엇을 했는지 문의 8. 이전회사 퇴사 사유 9. 이전회사 퇴사 사유가 안랩에서도 발생한다면 어떻게 할 것인가? 10. raw socket 관련 지식 11. 장애 처리 경험 (장애 처리 방법 및 기억에 남는 장애 등) 12. 난 이정도까지 해봤다 ... 라고 말할 수 있는 경험이 있는가? 13. 스레드 하나 생성할때 메모리를 얼마나 소비하는가? 14. 스레드를 몇개까지 다루어 봤는가? 15. 많은 스레드들을 생성했을 때 어떠한 일이 발생하는가? (동기화 관련 질문을 간접적으로 한것이라 생각됨)","비즈니스 로직, 스레드"
"보안 학원을 통해 지원했고 서류 통과 후 12월 말에 1차면접을 보러 갔습니다. 1차면접 TCP/UDP 차이 3,4 way handshaking 설명 DDOS 방어법 등 인터넷에 있는 네트워크 질문과 비슷 1차 면접관님들 남자 3분이서 들어오시고 가운데 분이 직급이 제일 높아보였고, 편안한 질문위주로 해 주셨습니다. 양쪽에 계신 두 분께서는 기술, 이력서 위주로 질문해주셨고 무난했습니다.",in
"관제로 왜 지원한 건지 영어로 자기 소개 정도 가능한지 Blind SQL 과정 설명 웹쉘 업로드에 대한 대응 XSS와 CSRF 차이 해킹해본 경험이 있는지 야간 근무 가능한지 프로젝트 경험과 거기서 배운 것 스트레스 푸는 방법 삶에서 가장 중요한 것 자기를 표현하는 단어 3개에 대한 설명 등... 오래되서 다 기억이 안 나네요. 30~40분 정도 진행. 채용방식 그룹면접 발표시기 3일 후 ""1차 5:3 2차 3:3 면접. 1차 면접은 자기소개서 그 이상의 질문이 나오지 않았고 기 술적인 부분은 웹 공격 위주로 이론 정도 숙지하면 됨... 특히 인젝션이나 웹쉘 업로 드 같은 것들. 공격 방식 및 대응 방안에 대해 다른 사람한테 설명할 수 있는 수준이 면 OK. 그리고 영어로 회화 가능한지 물어보고 시키는데 합불에 큰 비중은 없는 것 으로 생각함. 자기 비하지만 솔직히 영어도 잘하고 보안도 잘하는 사람이 관제로 올 이유가 없음;;;;; 2차는 기본적인 인성질문 정도이므로 무난. 전체적인 분위기가 압 박은 없었음. 요즘 어디든 압박 면접은 지양하는 분위기이니.."" 합격 긍정적 도움이 돼요 3",in
"X86 환경 개발경험, 문제발생 시 해결방식, 스위치패브릭 지식, 커널 지식 (시스템콜, 크리티컬 세션 등), 기타 (DPDK, GNU C API 등)",시스템
"리스트구조와, 해시테이블에 대해 각각 설명해주세요. 각 장단점 위주","해시테이블, 테이블"
"2분자기소개 - 프로젝트 경험 - 인턴 경험 - 리눅스 개발 경험 - 기본 CS질문 안랩 상품 얼마나 알고 있는지 , 본인이 어떻게 발전에 기여할 것인지 본인의 장점은 무엇인지 , 어필할 수 있는 기회를 많이 주심",CS
"인성질문 - 자소서 관련 , 지원동기 , 자기소개 기술질문 - IP헤더 포멧 , 알고있는 프로토콜 & 해당 프로토콜이 어떻게 작동하는지 디버그와 컴파일의 차이 , c언어에서 메모리 할당방법 3가지 &설명 최근 유행하는 보안이슈 & 자신의 견해 및 생각","버그, 컴파일"
1분 자기소개 인터페이스의 정의 버블 차트 코딩 등등,인터페이스
"기술면접 자기소개, 악성코드 분석해본거 있는지, 어떤거 분석해봤는지, 여러 공격기법들에 대하여 알고있는지, 빈 공백기동안 뭘 했는지 임원면접 자기소개, 자신의 어떤 특성이 이 회사에 맞는지, 자신이 꼭 필요하다고 생각하는건 뭔지, 학교 성적에 관한 질문, 추가적으로 질문할 사항 채용방식 그룹면접, 개인면접 발표시기 15일 후 ""면접은 총 2회로 기술면접과 임원면접이 있습니다. 기술면접에 합격해야 임원면접 을 보실 수 있습니다. 면접 분위기 테이블과 의자가 있는 방에서 편한 분위기로 진행 됩니다."" 합격 긍정적 도움이 돼요 0",테이블
"메모리 영역(힙, 스택)의 차이에 대해 물어봤습니다.",스택
기술 1. 자소서기반 2.owasp top10 아는것 3. 웹방화벽 몇계층? 임원 1. 기억에남는 조별과제 2. 나의 단점 한단어 3. 보안에서 제일 중요한것 등,as
1분자기소개 자소서는 모르겠고 인적사항 스팩들보고 질문함 프로젝트위주의 질문을 함 프로젝트 내용에 대해 질문하고 거기에대한 기초지식들 물어봄 프로젝트내용이없다면 교육들은거나 인적사항 쓴거에 대해 물어봄 예를들면 몇년동안 공백이있었는 데 뭐했냐 라든지 어디서교육들었는데 뭐했냐 뭐가맘에들었냐 같은것 물어봤음 owasp 탑10 순서와 이슈 그리고 해결방안 알고가야함 해당직무가 무엇인지 아는지도 물어봄 예를 들면 컨설팅이 뭐냐 관제가뭐냐 보안이뭐냐 무엇에 관심있었다 뭐했다 하면 거기에 맞춤 질문이 들어옴 아무것도모르면서 ~~가재밌었습니다 하 다간 심화질문들어와서 땀삐질삐질 흘릴것임 면접은 편안한분위기속 진행되었음,as
다대다 대면질문 1. CIDR 26비트일때 네트워크갯수? 2. 27비트일때 한 네트워크당 쓸수있는 IP 갯수 3. 체력관리 4. 여기말고 다른곳 지원했는가?,비트
for문 안 i와 for 밖 i 가 어떻ㄱ 다른지 리눅스 ㄱ열이라 명령어 여러개 물어보셨습니다.,"for, 명령어"
"1차 면접 : 실무 면접이라서 처음 오면 전지랑 코딩 문제 2개 주고 문제 2개 중 하나 고르라고 해서 전지 에 손코딩함. 언어는 자유, 경로탐색 문제 하나랑, String to Int, Int to String 함수 2개 작성하는 문제 하나 해서 2개 중에 하나 선택하는 거였음. 15분 간 손코딩하고 면접관님들 앞에서 자기소개 후 코드 발표, 발표 후 코드 관련해서 질문 받음. 직무 지원한 이유나 관심있던 과목, 자소서 내용 위주로 질문 받 았던 것 같음. 2차 면접 (임원) : 부사장님, CFO님, CTO님, 인사팀장님 이렇게 들어오신 듯 2차 면접 전에 작성한 간단 한 인성 설문 조사 결과로 질문 받았던 것 같고, CTO님께는 Docker 써봤냐, 유비쿼터스랑 IoT 차이는 뭐냐 이런 질문 받았었음.",in
프로세스 스레드와 같은 개념 원리와 같은 질문 진행했던 프로젝트에 대한 경험적 내용,스레드
(다른 질문자에게) 사용하는 윈도우 버전 java와 c의 차이점 arp가 무엇인지?,문자
가장 자신있는 프로그래밍 언어가 무엇인지?,프로그래밍 언어
1. DDoS공격 어떤공격 아는가? 2. OWASP Top 10 설명 3. 네트워크 기초 지식,Top
스프링 프레임워크 및 mvc패턴에 대한 질문. 람다식. 서버구성에 관한 내용 등,람다식
"문제를 푼 후에 잠시 대기했다가 면접장소로 가면 벽에 문제가 붙어있고, 일어나서 그 문제 풀이 방식을 설명하면서 시작합니다. 질문은 보통 자기소개서, 포트폴리오 위주였고 그 안에서 다룬 기술들에 대한 큰 틀에서의 질문이었습 니다. 예를 들면 Spring framework를 사용해서 개발했는데 사용했을때의 장점이 무엇이었냐, 자료구조와 알고리즘 과목을 수강했는데 ~~ 알고리즘이 무엇인지 아느냐에 대한 질문이 있었습니다. 세세한 질문보다는 큰 범위의 질문을 주로 했습니다.",in
"자기소개서나 기술 경력을 나타내는 설문지 위주로 질문을 많이 하십니다. 자신 있다고 쓴 기술에 대해 서나 암호학 및 보안에 관한 내용 (RSA 등)에 대해서 알고 계신 사항이 있다고 하신 경우, 그에 대한 지 식을 묻는 질문이 많습니다. 경험 위주의 질문 이외에도 이직의 사유, OOP에서 다양성이 무엇인지, 자 신있는 프로그래밍 언어가 무엇인지, 개발하다가 막히면 어떻게 하는지, 개발자가 왜 본인의 성격상 맞 다고 생각하는지, 10년 후 꿈이 뭔지, 등 개발자 소양과 관련된 질문도 많습니다.",프로그래밍 언어
"자기소개 전공을 위해 활동했던 사항 활동 중 어려운 점 채용방식 개인면접 발표시기 30일 후 ""테이블을 두고 회의하듯 면접보니 편안하게 볼 수 있음 어려운 질문은 전혀 없었음"" 대기중 긍정적 도움이 돼요 0",테이블
"오버로딩과 오버라이딩의 차이점 스트링 빌더와 스트링 버퍼의 차이점 자바의 특징 발표시기 6일 후 ""알고리즘 손코딩 후 코딩한 것을 바탕으로 pt 면접 포트폴리오 중심 기술면접"" 합격 긍정적 도움이 돼요 0","오버로딩, 오버라이딩"
- 알고리즘 30분 : 문제는2개로 어려운 문제는 아니었음 - 알고리즘 풀이 (개인당 5 ~ 10분) - 자신있는 언어 ? -> 해당 언어로 만든 프젝? - virtual 키워드 (c++) - 포트폴리오 관련 질문 - 스택과 힙 메모리영역에 대해서 질문,"virtual, 스택"
지난 경력에 했던 프로젝트에 관하여 물어봄. 해당 프로젝트에서 자세히 어떤 부분을 맡았었는지와 구 축한 시스템의 성능에 관한 질문. 그리고 자바와 DB에 관한 이론적인 질문이 있었음.,시스템
"자기소개 힙, 스택 차이 그 동안 했던 거 질문 궁금한거 질문하시오 마지막 한마디",스택
-TCP/UDP 차이 - 커널이 뭐고 어떻게 동작하냐 - 리눅스 명령어 질문,명령어
ftp passive mode assive mode 차이점 왜 이모드가 보안에 취약한지 포트번호는뭔지 알고있는 지식이 나오면 모르는게 나올때까지 물어보는 식이었습니다.,as
"OWASP Top 10에 대해 설명 IPS, IDS의 정의와 차이점 및 OSI 몇 계층에 해당하는지? 특정 상황을 주고 대처방안 물음 크게 어려운 질문은 없었던 것 같습니다. 보안과 관련하여 기초적인 수준의 질문을 받았습니다. 채용방식 그룹면접 발표시기 5일 후 ""채용형인턴 1차면접 - 보안 관련 기초 지식을 많이 물어보심"" 대기중 보통 도움이 돼요 0",Top
"- 1분이내 자기소개 - 네트워크, 시스템, 프로그래밍, 해킹/보안 관련 트렌드 등 보안 관련된 기초지식 질문. (ex. 다이나믹 ""QA 연수생 면접 - 다대다로 진행되었으며, 보안에 대한 기본지식 위주의 기술면접 이었음. 면접 분위기는 편안하게 지원자를 많이 배려해주는 편. 면접관들이 노트북 을 계속 보고있기 때문에 아이컨택을 안해줌."" 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 101 102 103 104 105",시스템
owasp top 10 설명 및 개인의 하였던 여러종류의 프로젝트 내용 설명 컨설팅이 본인한테 맞는지?,as
"owasp10설명 개인 프로젝트, 경험 질문",as
owasp top 10에 대해 아는거 1가지씩 말해보세요. 자소서 기반의 인성질문(의외로 저는 이걸 많이 물어보심) 자소서 기반의 개발활동 검증(프로젝트들) 끝으로 갑자기 영어면접..(떨어뜨리려고 시키신것 같음 ㅠ),as
"1. static 질문, 정렬에 대한 질문 2. 개인 프로젝트에 대한 질문",static
"가비지 컬렉션. Os에 대해 꼬리물기 식으로 질문 들어왔고, 자소서에 작성한 기술 내용을 심화하여 질 문 합니다.",컬렉션
DDOS란? 자바에서 Garbage Collection은 어떻게 동작하나?,Collection
ddos관련 질문 owasp10 관련 질문을 하시고 자기소개서 중점으로 개인에대해 질문을함.,as
직무면접에서 ddos 관련질물 owasp10 질문등을 받았음. 그외에 자기소개서 내용을 토대로 질문을함.,as
1. 자기소개 1~2분 2. 자기소개서에 있는 개인 or 팀 프로젝트 질문 3. QA가 뭐라고 생각하나요 4. 블루스크린이 무엇인가요? 왜 생기며 어떻게 해결하나요? 5. JAVA와 C#의 차이 6. 당신을 뽑아야 하는 이유,C#
자기소개서에 썼던 용어 위주로 질문이 들어왔어요. 저는 OWASP Top 10에 관한 질문을 받았고 제가 몇가지 먼저 얘기하고 다 얘기 못한 부분은 다른 지원자 분들이 대답했어요. SQL Injection에 대해 설 명하라는 질문도 있었어요. FTP Active 모드와 Passive 모드의 차이점을 물어보셨어요. 그리고 관제 분야는 꼼꼼한 성격이 좋은지 대범한 성격이 좋다고 생각하는지 물어보셨어요.,"Top, as"
전공기초지식을 물었습니다. 보안부분으로 주로물었었는데 그 부분을 제대로 대답못했던것이 불합격요인같습니다. owasp인가. 이부분이 기억에 남습니다.,as
"문제풀이 : CPU 스케줄링을 이용하여 사용자에게 효과적으로 제품을 판매하는 식이었습니다. 도중에 한명의 사용자가 판매를 취소하거나 보류 상태일때 대처방법의 문제였습니다. 면접 질의 응답 : MFC의 약자, 전공 프로젝트 수행시 쓰레드는 몇개 사용?, Standard IO에 관한 질문",스케줄링
"IP 클래스에 대해 자세히 설명하시오. 다이나믹 라우팅이 무엇인가요? 리눅스의 좀비 프로세스가 무엇인가요? 보안 공격 기법 중 ""&&""가 무엇인가요?",클래스
ids와 ips의 차이 최근 보안사건 owasp10 프로젝트 관련하여 어떤걸 진행했는지. 방식 등등,as
"포트폴리오에서 설명한 프로젝트에 대해 설명해주세요. 가상메모리가 무엇인지 설명해보세요. 프로세스와 스레드의 차이점과 특징을 설명해보세요. 프로세스간 통신에 대해서 설명하고 작동원리를 설명해보세요. 3-hand-shaking에 대해 설명해보세요. 네트워크 플래그에 대해 설명해보세요. select에 대해서 설명하고 어떻게 동작한다고 생각하세요? 기억나는 오픈소스는 무엇이었나요? 리눅스에서 부팅과정에 대해서 아는데로 최대한 상세히 설명해보세요. 마지막으로, 좋은 소프트웨어는 무엇이라고 생각하세요?","스레드, in"
"안랩에 입사하고싶은이유는? 현재 IT트랜드는 무엇인가?스택/큐/알고리즘 설계 가장자신있는 언어 는? 채용방식 PT면접, 그룹면접 발표시기 16일 후 ""보안쪽 회사에서 근무하는 것을 최종목표로 지원하게 되었다"" 불합격 보통 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 118 119 120 121 122 신고하기 도움이 돼요 0",스택
4명 입장 후 1분 자기소개 한명씩 번갈아가며 자소서에 있는 내용을 토대로 질문함 보안 분야였기 때문에 UTM IPS등에 대한 개념질문을 하였음 리눅스 명령어 5개를 주고 아는 대로답하기,명령어
주로 css javascript같은 프론트쪽 질문이 많았음,as
"파일 시스템, 지원동기, 마지막하고 싶은 말 물어보셨었음.",시스템
"메모리상의 스택오버플로우란 무엇이고 왜발생하는가? 다이나믹 라우팅에대해 설명해보아라 발표시기 30일 후 ""다대다 면접으로 진행하며 초반에 자기소개 해야합니다 분위기는 좋게해주시려고 하십니다 다만 기술적인 기초용어는 알아가시는게 좋을듯 _QA연수생기준"" 합격 보통 도움이 돼요 1",스택
1차에 주로 리눅스와 시스템관련 질문,시스템
프로젝트에서 수행했던 역할 시스템 운영 경험 유무,시스템
"자기소개와 지원동기를 함께 표현 OWASP TOP 10 에서 XSS, CSRF 내용 과 차이점 스미싱과 피싱에 관한 질문 랜섬웨어는 알고 있는지? 포트폴리오를 올렸다면 그것에 대한 질문(과정, 개념) 현재 면접관의 컴퓨터가 ping은 안가는데 naver는 접속이 된다. 왜그런가? IDS, IPS에 대한 설명과 차이점 ARP Spoofing에 대한 질문 등등... 1시간 정도 면접을 본 듯 함. 채용방식 그룹면접 발표시기 4일 후 ""서류면접은 안랩 채용 홈페이지에서 함. 판교 사옥으로 면접을 보러 감. 1차 정규직 전환형 청년인턴 면접 - 자기소개 및 지원동기 10%, 기술질문 90%"" 불합격 보통 도움이 돼요 1",in
call by value 와 call by reference 차이,"call by value, value, call by reference, reference"
"Op와 관제 차이 윈도우 시작프로그램 관리 명령어 패킷추적 명령어 지원동기 채용방식 그룹면접 발표시기 7일 후 ""면접분위기는 평범했고 회사건물이 아주 멋졌음. 관제 인턴에 지원"" 대기중 보통 도움이 돼요 0",명령어
"윈도우 시스템 파일은 무엇인가? 프로젝트 경험에 대한 질문 채용방식 그룹면접 발표시기 10일 후 ""It 보안회사에서 일 할 수 있는경험. QA 업무에 대한 경험을 할 수있었다"" 합격 긍정적 도움이 돼요 0",시스템
"OSI 7계층 , 안드로이드 루팅, 자격증 , c언어 변수저장 , 최신 보안 뉴스",변수
"지원동기, 파일 시스템 관련 질문, 마지막으로 하고싶은 질문",시스템
Owasp 10의 종류에 대해 나열/ 그중 인젝션과 크로스사이트 스크립팅의 세부적인 내용,as
"OS 7계층, 자기소개서에 작성했던 안랩 제품에 대한 설명, 리눅스 명령어 질문",명령어
"프로세스와 스레드의 차이에 대해 설명하시오 분석에대한 질문 ""생각보다 딱딱한 분위기였음 기술적인 부분의 한계가 드러날 때까지 물어봄"" 합격 부정적 도움이 돼요 1",스레드
"네트워크 통신 과정 설명. 스택과 링크드 리스트 설명 해저드 등등. 발표시기 14일 후 ""면접 1시간 전에, 알고리즘 문제를 풀고 면접에 들어갑니다. 그리고 이 문제에 관해 서 마지막에 발표를 합니다. 다대다 면접이었고, 성적증명서를 바탕으로 전공 지식관련 질문을 합니다. 그리고 서류에 기술한 프로젝트 기반으로도 질문 많이 합니다. (이 부분을 중점으로 보는 것 같았습니다.)"" 불합격 긍정적 도움이 돼요 0","스택, 링크"
1.네트워크 클래스의 종류? 2.ipc가 먼가? 3. ipc 종류,클래스
"ddos가 무엇인긴요? ping이 무엇인가요? ""인턴 면접이었고 총 네분의 면접장들에게 보았습니다. 총괄 한분, 개발 담당, 네트 워크 담당, 리눅스 담당하시는 분들이었고 주로 자신의 프로젝트에 관련된 질문을 물어봅니다."" 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 141 142 143 144 145",in
"- Unix 사용 하실 줄 아나요? - DDos가 뭐죠? 뭐의 약자죠? - call by value 와 call by reference의 차이가 뭐죠? - Active X가 뭐죠? 좀더 구체적으로... - GPU가 뭐죠? - C++과 자바의 차이가 뭐죠? 채용방식 개인면접 발표시기 7일 후 ""[자소서->면접->합격] 5인1조로 구성 4대5 면접이 진행(25분에서 30분 가량, 압박 면접은 아님) 전공 질 문에서는 어려운게 없음."" 합격 긍정적 도움이 돼요 0","call by value, value, call by reference, reference"
"직무 위주의 면접. 서류 상 내용(프로젝트) 물어봄. 그 외 기타 전공 물어봄. SDK란 무엇인가? 채용방식 그룹면접 ""서류 작성 후 면접 진행(QA 인턴)"" 합격 긍정적 도움이 돼요 0",SDK
"안랩직원이 됬을 때 유의해야 할 점? 영어질문이엿는데, 못알아 들어서 해맨기억이 있습니다. 타 지원자에 스펙도 안좋고 그 흔한 어학성적도 없는데, 어떤 부분으로 인해서 당신의 노력을 볼 수 잇 는건가? ""서류 통화 후 개별적으로 문자나 메일로 통보해줌 1차 실무진 면접 후 2차 임원진 면접 후 에 최종결과통보"" 불합격 정보없음 도움이 돼요 4",문자
"면접자의 이력내용을 보며 공격할 만한 부분이 있으면 그 부분을 집중공략하는 편이고 면접자를 당황 스럽게 만들고 그 상황을 어떻게 해체나가는지 보는 것 같다. ""1차 면접 - 기술면접을 통해 기초적인 정보보안 및 시스템, 네트워크에 대한 이론, 지식이 있는지 폭 넓게 물어보는 편입니다."" 합격 보통 도움이 돼요 1",시스템
