question,extracted_terms
1시간정도 주어진 문제를 풀고 그 문제를 설명하고 또 그 문제를 즉석에서 약간 변형시켜서 질문합니 다. 그 외에는 자소서 기반으로 질문을 합니다.,변형
"차 면접 : 분당 정자동의 KT 본사에서 이루어 졌습니다. 정자역에서 KT 회 사차량으로 본사까지 에스코트 해 주시고, 면접중간에는 면접대기장소가 따로 있어 서 이곳에서 다과를 즐기며 휴식할 수 있었습니다. 그리고 끝나면 Kt 회사버스로 역 시 정자역까지 데려다 주셨습니다. 돌아올때는 비가 조금씩 왔는데 인사담당하셨던 상무님께서 지원자들에게 우산을 직접 나누어 주시는 모습에 감동받았습니다. 전체 적인 면접 분위기는 매우 친절하셨으며 어느것 하나 모자름이 없었다 생각됩니다. 1차 면접의 경쟁률은 2:1 정도로 들었습니다. 면접비는 3만원 이였습니다. 아이디어 컨테스트 - 대기실에 있다가 컨테스트 장소로 이동하였습니다. 책상에 필 기구와 종이가 있고, 아이디어를 주면 약 45분 정도에 걸쳐서 종이에 자신의 생각을 글,그림,도표 등으로 정리하면 되는 것이였습니다. 실무진 면접시 참고자료로 이용됩니다. 그리고 따로 점수가 나오기 도 할까... 요? 그건 잘 모르겠습니다 ^^; 제가 받은 아이디어 주제는 유비쿼터스 시대의 주택에는 어떤 기술들이 도입되어 야 할까?"" 였습니다. 조직가치 면접(실무진 면접?) - 3:1 면접으로 준비된 PPT 자료를 가지고 5분간 발 표를 하는것으로 시작되었습니다. 그리고 발표 내용에 대하여 질문을 받았고 자소 서 위주로 질문을 받았습니다. 면접관 분들이 아이디어 컨테스트때 작성한 종이를 보셨으나 이에 대한 특별한 질문은 하지 않으셨습니다. 주로 마케팅과 인성에 관련 된 질문을 받았지 않았나 생각됩니다. 전공지식에 관한 질문은 전혀 받지 않았습니 다."" BEST (주)코드박스 [200억 ↑투자, 두나무 계열사] 소프트 웨어 엔지니어 3 ~ 10년, python, react, graphql, typescript, Django fra…  라이언앤코(주) [경력] Java Web 개발자 모집 [주4일 출 근제 도입] 3 ~ 5년, java, Spring, aws, jquery, MYSQL, DB, was, 파…  (주)액션파 Back-e 4 ~ 15년, 합 액 3000억원 이상 신성통상(주) 포지션 9개 채용 중 3 더케이텍(주) 6 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",이동
"기술 면접: 특정 상황을 제시하여 극복 방법을 제시하도록 함. 기술적 접근 뿐만 아니라 현 사회 이슈에 대해서도 관심을 가지고 있어야 하며, 의견을 제시하면 그에 따라 실무진의 재질문이 이어지기 때문에 미리 예상 질문을 생각해 놓아야 함. 채용방식 인/적성검사, PT면접, 토론면접, 개인면접 발표시기 100일 후 ""일반적인 대기업 과정과 유사함. 서류 전형 이후 인적성검사, 면접, 그리고 건강 검진 제출 후 발표가 남. 면접은 매 기수마다 차이가 생기나 대체로 기술면접, 토론면접, 임원 면접으로 이루어짐."" BEST 합격 긍정적 도움이 돼요 0",재질
"자소서의 '특별/특이경험' 부분에 대해 집중적으로 질문함. 특별히 어렵지는 않았지만 다각도에서 상당 히 집요하게 물어봄. 자소서에 소설을 썼을 경우 버티기 쉽지 않을 듯. 채용방식 인/적성검사, PT면접, 그룹면접, 토론면접, 개인면접 발표시기 90일 후 ""대졸신입 공채를 통해 지원. 서류전형->인/적성검사->1차면접->2차면접 순으로 절차 진행. 참고로 kt는 각 전형단계에서 상당한 비율을 걸러내는 전통이 있 음. 2012년은 1차면접이 5배수, 2차면접이 2배수였음. 2011년은 2차면접이 1.2 배수라는 경이적인 비율이었다고 함. 서류: 자신의 장점, 보완점, 지원동기 및 입사 후 포부, 특별/특이경험에 대해 자기소 개서 작성. 입사 전 수행했던 경력, 인턴 경험 들을 기입하는 항목도 있음. 인/적성검사: 특이사항 없음. 1차면접: PT, 토론면접, 심층면접으로 이루어짐. - PT: 한 가지 상황(문제)을 제시하고 이에 대한 해결책을 1페이지 보고서(워드 문 서)로 작성해야 함. 최초 문제 제시부터 보고서 하드카피 인쇄까지 시간이 40분밖 에 주어지지 않기 때문에 빠듯. 작성 후 되면 약간의 준비시간을 가진 후 3명 가량의 면접관 앞에서 10분간 해당 자료를 발표하고 15분간 이에 대해 질의응답. - 토론: 한 가지 주제에 대해 4~5명의 그룹 내에서 토론. 4명의 면접관이 참관함. 특 이사항 없음. - 심층면접: 3(면접관):1 심층면접. 주로 자소서에서 작성한 내용에 대해 정신없이 물어봄. 2차면접: 4(임원):2 임원면접. 그냥 묻고 싶은 것 물어보는 듯. 특이사항 없음."" BEST 합격 긍정적 도움이 돼요 0",하드카피
포인터와 레퍼런스에 대한 차이점을 질문함 너무 오래되어서 기억이 잘 안나긴 함,포인터
"보안 이슈, 시각화에 대해, 개발 경험",시각화
연구소장이 기술적인 질문을 했고 그의대한 답변을 했는데 동의하지못하는 피드백이라 재반박시도함,피드백
"web service의 기본 동작 순서 spring 사용 버전, 버전에 따른 차이, 프레임워크 이해도 등",프레임
1. 코딩테스트 어땠는지 2. 도메인을 이동하려는 사유 3. 이전직장의 프로젝트 설명 4. 내부 추천인이 있던데 면접 전에 해준말이 있는지 5. 마지막 질문: 결혼 하셨나요 (질문 무엇???),이동
포인터에 대한 질문 Class / struct 차이,포인터
경력직이다보니 현재까지 진행했던 프로젝트 중 가장 인상깊었던 2가지에 대해 설명하고 그 이유에 대 한 설명. Java 8에 대한 기초적인 설명 및 해당 API를 언제 사용해야하는지에 대한 질문,API
"문자를 숫자로 변경하는 문제가 테스트로 나왔어요 채용방식 ""1차에서는 코딩 테스트. 2차는 인성면접입니다"" 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr 67 68 69 70 71 면접경로 공개채용",문자
"X86 환경 개발경험, 문제발생 시 해결방식, 스위치패브릭 지식, 커널 지식 (시스템콜, 크리티컬 세션 등), 기타 (DPDK, GNU C API 등)",API
"1. 자기소개 2. 세븐레이어에대한 질문 3. 네트워크관련 질문 4. 안랩 v3 이외의 제품아는것 채용방식 그룹면접 발표시기 14일 후 ""1조 3명이 들어가서 20분 정도 진행했던것 같음. 다대다 면접"" 불합격 보통 도움이 돼요 0",레이어
"1차 면접 : 실무 면접이라서 처음 오면 전지랑 코딩 문제 2개 주고 문제 2개 중 하나 고르라고 해서 전지 에 손코딩함. 언어는 자유, 경로탐색 문제 하나랑, String to Int, Int to String 함수 2개 작성하는 문제 하나 해서 2개 중에 하나 선택하는 거였음. 15분 간 손코딩하고 면접관님들 앞에서 자기소개 후 코드 발표, 발표 후 코드 관련해서 질문 받음. 직무 지원한 이유나 관심있던 과목, 자소서 내용 위주로 질문 받 았던 것 같음. 2차 면접 (임원) : 부사장님, CFO님, CTO님, 인사팀장님 이렇게 들어오신 듯 2차 면접 전에 작성한 간단 한 인성 설문 조사 결과로 질문 받았던 것 같고, CTO님께는 Docker 써봤냐, 유비쿼터스랑 IoT 차이는 뭐냐 이런 질문 받았었음.",String
(다른 질문자에게) 사용하는 윈도우 버전 java와 c의 차이점 arp가 무엇인지?,문자
스프링 프레임워크 및 mvc패턴에 대한 질문. 람다식. 서버구성에 관한 내용 등,프레임
경력사항에 대해 자세히 질문하였고 웹 접속에 대해 7레이어에 맞게 설명하라,레이어
"1. 라우팅프로토콜 종류와 특징 2. 메모리릭에 관한 설명 3. 게임핵관련. 사용해본게임핵 설명 4. 기타 기본 전공질문 채용방식 그룹면접 발표시기 14일 후 그후 4분이서 한분야씩 4개분야에대해 1명씩 질문하십니다."" 합격 보통 도움이 돼요 0",게임
"진행해온 프로젝트 위주로 면접 질문을 하였습니다. 모바일 부서임에도 불구하고 네트워크 지식을 물어보고 답하면 그 답 안에서 재질문을 하는 형태로 얼 마나 깊이 있게 알고 있는 지 물었습니다. 채용방식 그룹면접 발표시기 30일 후 ""서류전형 이후 실무진 면접, 임원집 면접으로 이루어집니다."" 합격 보통 도움이 돼요 0",재질
네트워크 엔지니어/영업 파트인턴이였음. 자기소개 해봐라! 보안이 무엇이라 생각하나? OSI 7계층 다 설명해봐라(나 말고 옆에 근무자한테만 물어봄;;) 영어점수 기입 왜 안했나? 솔직히 몇점이냐? 영어로 자기소개 해봐라(엥? 뭐지) 다른 부서로 이동하게 된다면 어떻게 할 것인가? APT가 뭐냐?(자신이 한 프로젝트에 대한 질문임) 마지막으로 하고 싶은 말 1분 줄게 말해봐~ 혹은 질문하고 싶은거 ~,이동
"- Unix 사용 하실 줄 아나요? - DDos가 뭐죠? 뭐의 약자죠? - call by value 와 call by reference의 차이가 뭐죠? - Active X가 뭐죠? 좀더 구체적으로... - GPU가 뭐죠? - C++과 자바의 차이가 뭐죠? 채용방식 개인면접 발표시기 7일 후 ""[자소서->면접->합격] 5인1조로 구성 4대5 면접이 진행(25분에서 30분 가량, 압박 면접은 아님) 전공 질 문에서는 어려운게 없음."" 합격 긍정적 도움이 돼요 0",GPU
"안랩직원이 됬을 때 유의해야 할 점? 영어질문이엿는데, 못알아 들어서 해맨기억이 있습니다. 타 지원자에 스펙도 안좋고 그 흔한 어학성적도 없는데, 어떤 부분으로 인해서 당신의 노력을 볼 수 잇 는건가? ""서류 통화 후 개별적으로 문자나 메일로 통보해줌 1차 실무진 면접 후 2차 임원진 면접 후 에 최종결과통보"" 불합격 정보없음 도움이 돼요 4",문자
커널 오브젝트에 대한 질문이 가장 어렵습니다.,오브젝트
"질문하는 순서가 갑자기 바뀌어서 당혹스러웠었습니다. 끝에서 생각할 말을 준비하고 있었는데 순서를 바꾸셨습니다. 채용방식 그룹면접 발표시기 3일 후 ""저는 안랩 인턴 면접을 봤습니다. 최초연락은 문자로 받았구요, 임원3: 면접자5 다 대 다로 면접을 보았습니다. 1시간 가량 질문이 오갔구요, 의지 열정 솔직함을 보시는 것 같았습니다. 화이트 해 커란? 용어의 정의를 물어보는 질문과 컴퓨터를 키자마자 뭐하는지? 이력서를 다 세심히 읽어보신 후에 질문을 하셨습니다."" 합격 긍정적 도움이 돼요 0",문자
"포인터와 레퍼런스의 차이, 왜 레퍼런스가 나오게 되었는지? 템플릿과 제네릭의 차이 mvc모델 설명 프로젝트 경험 설명하기 오버로딩과 오버라이딩의 차이 ""서류,1차 면접, 2차 면접, 채용"" 불합격 정보없음 도움이 돼요 0",포인터
글세요........ 기억이 잘 안납니다 게임 좋아하냐고 물어봤던 기억이 나서 좀 웃었네요ㅎ,게임
"restful api 프레임워크 기능 개선 리눅스 기본지식 채용방식 개인면접 발표시기 2일 후 ""계약직이라 딱히 어려운 질문 없고 그냥 대충 웹 기술들 물어봄 인성 위주인듯 한 느낌"" 합격 보통 도움이 돼요 0",프레임
"기본적인 자바스크립트에 대한 개념 질문, 오픈소스프레임워크 사용여부 및 db에 관련된 질문이 다수, 하나의 질문에서 계속해서 질문이 이어짐",프레임
그동안 진행했던 프로젝트 트러블 슈팅 경험 브라우저 렌더링 과정 설명,렌더링
"최적화, 프레임워크 동작 방법, 기술스택 선택 이유 등등 채용방식 스킬테스트, 개인면접 발표시기 13일 후 ""타사 채용 사이트 통해 지원 코테 -> 지원서 작성 -> 1차 면접 -> 2차 면접 -> 처우협의 순서 1차까지만 봤지만 면접관 이미지 나빴음 이력서도 미리 보지 않고 면접 자리에서 대충 보고 질문거리 만듦 면접자 무시하는 듯한 말투로 대답하고 직무와 무관한 기술 질문도 함"" 불합격 부정적 도움이 돼요 2",프레임
CS기초 질문을 많이 받았습니다. 질문자체는 공개하면 안될꺼같아서 범위만 남겨둡니다. 그리고 본인 이력에대해서 많이 질문을 하고 꼬리질문이 많이 들어옵니다. 특히 모르는것은 빠르게 모 른다고 하는것이 좋습니다.,문자
1. 프로젝트를 바탕으로 자기소개를 해주세요. 2. 브라우저 렌더링 과정 3. 디자인 패턴 질문,렌더링
- 최근 플레이해본 게임에 관해 - 재밌게 플레이한 게임과 이유 - 향후 개인적인 목표,게임
PM 직군이 하는 일? 트랜젝션에 대해 설명해주세요. 게임 서버가 돌아가는 과정을 설명해주세요.,게임
[온라인 코딩테스트] 타 기업에서 흔히 볼 수 있는 problem solving이라기보다는 간단한 문제를 '자바스크립트답게' 짤 수 있는가를 묻는 유형이었습니다. 아마 부서에 따라 조금씩 유형이 상이할 것 같습니다. [온라인 이론테스트] 이 역시 학교에서 배운 이론지식을 묻는 게 아니라 실제 업무에 필요한 렌더링이나 네트워크에 대한 지 식이 중심이었습니다. [1차 기술면접] 웹개발에서 필요한 건 그냥 다 물어봅니다. 제가 한 대답이 꼬리물기 식으로 다시 질문이 돼서 돌아옵니 다. 첫 질문이 그냥 자기소개가 아니라 '지금까지 한 프로젝트를 기반으로 한' 자기소개입니다. 주의하세요.,렌더링
"1시간동안 3대1 면접이었습니다. 듣던대로 압박분위기는 전혀 없고 너무나도 친절하게 대해주셨습니다. 또한 듣던대로 전공관련 질의만 이뤄졌습니다. 포트폴리오가 없으시다면 기본 전공지식을 물어보실 것 이고 포트폴리오가 있다면 서류관련 기술질문을 하실 것입니다. 1. 가장 자신있는 언어는? 2. 퀵소트와 머지소트를 설명해보시오 3. 도메인을 입력하고 페이지가 열리는데까지 서버에서 어떤 일을 하는지? 4. 인덱스란? 5. 4 handshake, 3 handshade 의 차이 6. 마지막으로 하고 싶은 질문 7. 이외 만약 ~다면? 어떻게 할 것인가? 하는 즉시 생각해서 답변해야 하는 질문들(새로운 유형이라 재 밌었으나 제대로 코딩해본 경험이 많지 않으면 답변하기 쉽지 않을 것 같았습니다.) 8. 포트폴리오 관련 질문 꼬리물기식 심층질문을 하시되, 끄덕끄덕하신다던지 아닌 것 같으면 피드백을 해주신다던지 제 답변을 경청해주시고 있는 느낌을 받을 수 있었습니다. 많은 면접자분들이 얘기하시듯이 합/불여부랑 상관없이 실무자멘토와 대화를 나누다 온 느낌도 있어 서 좋았습니다. 면접동안 물도 가져가서 마시게 해주고 카페 이용쿠폰, 택시서비스, 기념품증정까지 면접자에 대한 배 려는 진짜 따라올 기업이 없을 것 같습니다.",피드백
"이걸 알면 어머 이거 아시네, 그럼 이건 아세요? 라는 식으로 계속 이어진다고 했는데, 그렇게 이어지진 않았음. 그 중 가장 어려웠던 문제들은 기본지식이 아닌 생각해야 하는 문제들이였습니다. 좋은 API가 뭐라고 생각하시나요? 라던가.. 서버를 잘 만드려면 어떻게 해야할까요? Credential 에 대한 질문도 들어왔고, 해당 패킷을 암호화해야하지 않냐? 이런 질문도 들어왔었는데 당황스러웠습니다. 나머지는 굉장히 기본적인거였는데, 제가 몰랐던 것.. ex) www.naver.com 을 브라우저로 연결했을 때, 일어나는 일.",API
"SQL JOIN, 코드 채우기, 업무 관련, 기술 관련",채우기
"면접관 3분이 계신 방에 혼자 돌어가 질문답변을 진행함. 온라인 테스트와 코딩 테스트 때 나온 문제에 대해 왜 그렇게 답했는지, 틀린 문제의 경우 더 생각해 보 았는지 물어봐서 답함. 또한, 문제에 나왔던 몇몇 개념들에 대해 설명해보라고 함. 이 외에 게임 클라 혹은 서버 개발에 필요한 여러 지식들에 대해서도 알고 있는지 물어봄. 면접 분위기는 역시 IT 회사라 그런지 부드럽고 편안함. 공격적인 질문도 없고 압박면접 같은것도 전혀 아님.",게임
일단 면접 관들의 취지는 뭔지 알겠으나 기본적으로 기본적으로 내 경력과 스터디 내역에 전혀 관심이 없음 경력이나 포부에 대한 질문이 전혀 없는 것은 니 경력엔 관심이 없다 우린 실력만 보겠다라는 당찬 포부로 이해해볼수 있겠으나 애초에 내가 주로 개발하고 R&D했거나 알고 있는 범위 내에서 물어봐야 하는데 면접관 세명이 각자 자신있는 분야에 대한 질문을 하는 것 같음 한명은 네크워크 쪽 암호화쪽 질문만 계속해대고 한명은 계속 모바일쪽 네이티브 개발과 응용프로그램 개발 쪽만 물어보다보니 계속 내가 경험한쪽과 정반대의 질문들만 이어짐 결론은 내가 메신저 개발팀에 지원한건가 착각이 들 정도로 응용프로그램 개발 분야와 네트워킹 관련 지식에 대한 질문이 주를 이루었고 정작 게임 개발 실무 테크닉 관련 질문은 거의 못받음,게임
"임원면접 : 최근 게임 이슈, 게임 관련 공부했는지, 앞으로 5년 뒤 무엇을 하고있을지",게임
"1. 자기소개 2. 자신있는 기술 3. 게임 개발 중 자신있었던 기술 4. 영어로된 맵 리두스 알고리즘 손코딩 5. 마지막으로 하고 싶은말, 기업에 궁금한점",게임
1. post와 get 요청의 차이점 2. tcp / udp 의 차이점 3. tcp 에서 close wait이 발생하는 경우 4. 2분기마다 늘어나는 컨텐츠에 대응하기 위해서 데이터베이스를 어떻게 운영해야 좋을지 5. tcp 에서 프로세스가 종료될때 소켓버퍼의 데이터를 전송하고 난 후에 종료되도록 하는 옵션은? 6. 하나의 인스턴스가 한번만 호출되도록 하기위해서 어떻게 구현해야 할까요? ( 싱글톤 관련 ) - 일부 소스 주고 나머지 채우기 7. 자바에서 가비지 컬렉터 구동 방식 8. 문자열 리버스하는 코딩 문제 등... 9. 소프트웨어 아키텍쳐 관련 책 읽은거 있는지? 10. 디자인패턴 책 읽은거 있는지?,채우기
"1차 면접은 실무 위주의 질문 경력위주의 자기소개- 이력서 경력에 대한 내용 답변 - 회사에 궁금한 점 질문 - 끝 디테일하게 프로세스에 대하여 물어보셨고 알고 있는 한 최대한 자세하게 대답, 업무분야 글로벌 플레 이어에 대한 질문 1차 면접관 2분 중 1분은 일본분이었는데 통역하시는 분이 함께 들어와서 면접 봄 압박면접 아니고 저 사람이 실제 어떠한 업무를 했는지 상당히 자세하게 물어보는 형식의 면접. 총 40 분 정도 진행. 2차 면접은 조금 더 까다로웠음 자신의 단점, 일하면서 동료들이 나에 대해 어떻게 생각했을지, 지금껏 프로젝트 중 보람 있었던 것, 자 랑할만한 것, 업계 전반에 대한 질문과 그 안에 약간 tricky한 질문이 나옴. 그런 질문은 평소 본인이 생 각했던 바를 답변하면 될듯.. 글로벌 플레이어 관련된 질문도 더러 있었음. 이 면접 또한 40분정도 진 행. ""헤드헌터를 통해 연락이 왔고 면접은 매우 빠르게 진행 1,2차 로 나뉘는데 나의 경우 1,2차 같은날 진행하였음 의사결정과정이 매우 빠름"" BEST 액 3000억원 이상 한화비전(주) 포지션 22개 채용 중 2 (주)오픈노트 New 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | 49 50 51 52 53",레이어
"클라이언트로 지원했는데 1차면접에서 서버 문제가 많이나와서 당황함 채용방식 필기시험, 인/적성검사 ""클라이언트 프로그래머로 게임개발지원함 전화면접없이 바로1차면접봄 전체적인 회사분위기는 좋음"" 대기중 긍정적 도움이 돼요 0",게임
영어로 모든 것을 질문하고 답해야 했음. 영어로 답을 마음에 안들게 하니 바로 한국말로 질문. 질문 : 자기 자신을 멀티플레이어라고 생각하는가?,레이어
"1. 라인 게임 서버의 아키텍처를 구성한다면 어떻게 할 것인지를 화이트 보드에 그려보라고 하였습니 다. 2. 상당히 기본적이면서도 깊이 있는 질문들이 줄을 이었습니다. (예를 들어, Java Garbage Collection 에 대해서 아는 대로 설명해보시오. Java 에서 생성자를 private 으로 선언하는 경우에는 어떠한 것들이 있는가? web browser에서 사용자의 HTTP 요청이 보내질 때 부터 화면에 HTML 컨텐 츠가 표시될 때 까지의 과정을 아는대로 말해보라. 서블릿 컨테이너는 자신이 호출할 서블릿을 어떻게 찾는가? 등등)",게임
"질문에 질문이 이어지는 면접이였음. 예를 들어 전반적인 자료구조에 대해 설명해보라 하여 대답하면 그 기술에 대해 또 질문함. 실무에 적용할 기술에 대해서도 물어봄. 채용방식 개인면접 발표시기 4일 후 ""문자/이메일 연락 -> 기술면접 (자기소개 -> 기술질문(5-6개) -> 하고싶은말/질 문)"" 합격 보통 도움이 돼요 4",문자
"프레임워크의 기본적인 원리, 프로그래밍을 시작한 이유, 선언적 프로그래밍이란?",프레임
프로젝트 관련 기술면접을 계속 딥하게 들어갔습니다. 데이터 분석 및 시각화 플젝이 많고 해당 연구직종 관련 플젝이 없어서 곤란했고 이 때문에 엄청 딥하게 들어가지는 않았던 것 같습니다.,시각화
"CS 질문(자료구조, 포인터 개념 등) 스프링 프레임워크 사용 경험 자바스크립트 사용 경험","포인터, 프레임"
"아무래도 외근이 많은 직종이다 보니 이동에 대한 이야기를 물어보신게 기억이 남고, 저를 면접을 보시 면서 어느 팀에 넣어야할지를 생각하시는 것같은 기분이 들었어요",이동
"1. C나 java가 python에 비해 뒤떨어지는 추세인데, 그럼에도 불구하고 C언어를 주로 사용한 이유는? 2. 지방 근무나 외근 잦은 것 괜찮은지? 3. 프로젝트 관련. 사용 라이브러리, 템플릿, 프레임워크 등등..",프레임
모델링 관련해서 질문 기술지원이 뭐하는 업무인지 아는가 자기소개서 위주 질문,모델링
프레임워크의 정의란? 관련업무해봤다고 했는데 사용했던 툴은? 왜 그 툴을 사용했는지? 지원한 직무와 다른직무를 하게된다면 어떻게 하겠는가? 주로 자소서에 적혀있는 경험에 근거하여 질문하므로 자소서에 정직하게 적는것이 면접에 유리할 듯.,프레임
"이력서에 관한 세부질문(살짝 압박) 추가로 업무질문 QA란 무엇인가 생산성에 대해 말해볼것 야근에 대해 어떻게 생각하는지 화이트박스와 블랙박스의 차이 채용방식 그룹면접 ""금요일날 합격문자와서 바로 다음주 월요일에 면접보러 오라고함"" 대기중 보통 도움이 돼요 5",문자
"아키텍트란? 프레임웍에 대한 경험 팀원들과의 불협화음이 있을 시 해결방안 채용방식 스킬테스트, PT면접 발표시기 24일 후 ""5분 동안의 PT 후 30분 정도의 면접관들의 질문이 있었습니다. 면접자가 생각 할 시간을 충분히 주며 질문의 의도와 다른 답변을 하더라도 시간에 구애 받지 않고 충 분히 들어주는 모습이 회사 분위기를 보여주는 것 같아 기업에 대한 이미지가 한층 높아졌습니다."" 대기중 긍정적 도움이 돼요 0",프레임
게임에 대해서 관심이 있는지 질문 어떤 게임을 만들고 싶은지 질문,게임
~2014년까지의 면접질문 2015년 퇴사라 면접내용은 무 인터넷게임하는것이 있는가? 당구는 몇정도치는가? 우리회사가 어떤일을하는지 알고있는가?,게임
"상황질문, 다른팀으로 이동하는 상황 괜찮은지 원하는 직무가 아니어도 괜찮은지 어느팀에 가고싶은지",이동
"인성검사 : 산에 가는게 좋냐, 바다에 가는게 좋냐, 새로운 음식점에 가는 편, 가봤던 음식전에 가는 편, 친구랑 의견충돌이 있으면 얘기하는 편, 들어주는 편, 이런식의 어떤 의돈지 알 수 없는 밸런스게임",게임
이직을 왜 하는가? 본인이 원하는 업무가 아닌 업무를 하게된다면 ? 기술에 대한 통상적인 질문은 하나 피드백은 받지못함,피드백
"사용 언어, 프레임워크, 기술 등과 같은 프로젝트에 관한 기본적인 질문과.. 어떤 기능을 구현했을 때 ""어느 부분을 중점적으로 신경썼나?"" 질문을 자주 들었던 것 같음. 구현에서 어려웠던 부분, 해결 과정, 결과를 물어봄 자신이 한 프로젝트의 전반적인 이해 및 ""스토리 텔링""을 준비해야함 인성 면접은 딱히 준비할 필요 없을 것 같음. 질문이 지원자의 어떤것을 평가하는지 이해하기 어려운 질 문들이 몇몇 있음.",프레임
"좋아하는책이 뭐냐, 인물은 누구냐, 자기소개 등등 평이햇음 채용방식 필기시험, 그룹면접, 토론면접, 개인면접 발표시기 30일 후 ""면접 질문자체가 그닥어렵지않음. 역량 임원 그룹면접으로 봣음"" 합격 보통 도움이 돼요 0",문자
"OSI7레이어 관련해서 어느정도아는지, 제로데이취약점, 최근 이슈 등",레이어
"토론면접때 생각보다 여러가지 의견을 내는 것이 중요합니다. 토론이 끝나면 이런저런 피드백을 해 주십니다. 임원면접에서는 뉴스에 나오는 현재 시사 이슈에 대한 질문이 나오기도 하니, 뉴스를 좀 보고 가시는 게 좋을 듯 합니다.",피드백
"실무면접은 이력서를 토대로 경험한 것을 꼬리를 물고 질문하며 검증하는 형태로 이루어 짐. 토론 면접 은 싸우지만 않으면 될 듯하고.. 임원 면접이 중요.. 실제로 임원이 X표 치는 것을 보았고 그사람은 오리엔테이션에서 볼 수 없었음.. 임 원면접 질문 중 자신을 표현할 수 있는 색상은 무엇인가, 그리고 그 이유는? 이라는 질문이 기억에 남음",색상
스프링 프레임워크 다룰줄 아나요? 프로젝트 경험은?,프레임
"토론면접은 드론 산업에 대한 내용 역량면접은 자소서 기반으로 여러가지 물어봅니다 임원면접도 자소서 기반입니다 채용방식 인/적성검사, 토론면접, 개인면접 발표시기 14일 후 ""문자, 메일로 서류 합격 통보를 받았습니다. 롯데는 하루에 인적성, 임원면접, 역량면접, 토론면접을 진행합니다. 역량면접은 1:1 면접으로 약 30분간 진행되고 토론면접은 7명이서 한 팀으로 20분 정도 진행했습니다. 준비시간 10분정도 두 면접 다 편안한 분위기였습니다. 임원면접은 분위기는 조금 평화로운듯 했으나 임원분 포스가 조금 느껴졌습니다."" 불합격 보통 도움이 돼요 0",문자
"질문은 많이 못 받았고 우리 회사 와서 어떤일을 할 수있는지? 왜 당신을 뽑아야 하는지? 채용방식 필기시험, 인/적성검사, PT면접, 토론면접 발표시기 25일 후 ""메일과 문자, 전화로 연락이 왔습니다. 간단하게 다른 회사와 중복으로 합격 했는지 물어봤고 중복했다고 하니 우리 회사로 와야한다고 설득함"" 합격 보통 도움이 돼요 1",문자
"2차 면접 중. 들어오면 어떤 직무를 맡고 싶은가? 라는 질문에 막연히 DB보안 전문가가 되고 싶다고 말 했다가, 이후에 DB보안 전문가에 대한 자세한 질문이 이어져 좀 곤란했습니다. 막연한 대답보다는 어 느정도 잘 알고 있는 선에서 대답하고 모르면 모른다고 말하는 게 더 좋은 점수를 얻는 방법 같습니다. 채용방식 인/적성검사, 그룹면접, 개인면접, 워크숍 발표시기 7일 후 질문자가 화두를 던지고 면접자가 대답을 하면 대답에 대해 꼬리에 꼬리를 물고 이 어나가는 방식으로 진행되었습니다. 준비를 해 가더라도 개인의 경험에 비추어 솔직한 대답을 하지 않으면 꼬이기 십상 입니다. 2차 면접은 임원 면접으로 면접관 4명 면접자 4명이 들어갔습니다. 랜덤하게 면접관이 아무 면접자에게나 질문을 툭 툭 던집니다. 상식 밖이나 예상 외의 질문은 나오지 않으나, 회사 내에서의 포부 등을 묻는 질문이 대부분입니다."" 합격 긍정적 도움이 돼요 5",문자
"오늘 아침 본 헤드라인기사는? ""서류합격 이메일, 문자로 통보 면접날짜및 형식 이메일로 공지 인적성시험과 면접(역량, 임원, 토론) 원스탑으로 하루에 진행됨"" 합격 긍정적 도움이 돼요 0",문자
